AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.215641634106573,0.019057761720171987,0.02832658588886261,0.13274521618004137,16.723437679860034,0.47373461723327637,500000.0,continuous_57,57,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00046015420810545035,-1.0725253820419312,98864.65625,unet,surrogate estimate; validate top designs with OpenFOAM,16.723437679860034,0.3330827263544777,0.0,0012,0.13402683025955048
4.2068361106554155,0.019025338332258793,0.028284907341003418,0.13256664000752882,16.722559735499164,0.473012775182724,500000.0,continuous_58,58,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004588312428086283,-1.0716354846954346,98864.796875,unet,surrogate estimate; validate top designs with OpenFOAM,16.722559735499164,0.33418535354954637,0.0,0012,0.13401658060923366
4.215144050097839,0.019055154309834725,0.028325462713837624,0.13273514553865884,16.723469521255495,0.47371673583984375,500000.0,continuous_59,59,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00047085105721612306,-1.072503924369812,98864.65625,unet,surrogate estimate; validate top designs with OpenFOAM,16.723469521255495,0.33300920281893903,0.0,0012,0.13403352237046964
4.206344161589272,0.01020670396639011,0.028082437813282013,0.1223463152142059,16.60885666518191,0.4664337933063507,500000.0,continuous_60,60,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00045735437443624957,-1.0579571723937988,98866.4140625,unet,surrogate estimate; validate top designs with OpenFOAM,16.60885666518191,0.33339338644982475,0.0,0012,0.1342388681014608
4.214574709077507,0.019045139563202706,0.02832181379199028,0.13271990820878563,16.723437511984496,0.4736548066139221,500000.0,continuous_61,61,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00047021862310859315,-1.0724272727966309,98864.671875,unet,surrogate estimate; validate top designs with OpenFOAM,16.723437511984496,0.3333052071547534,0.0,0012,0.13397653868397652
4.209087677418683,0.019135012106161572,0.028298698365688324,0.1338691442981612,16.733076629579408,0.4735410213470459,500000.0,continuous_62,62,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004616424573270308,-1.0701208114624023,98865.0390625,unet,surrogate estimate; validate top designs with OpenFOAM,16.733076629579408,0.3333639933514676,0.0,0012,0.13415142496229937
4.206344161589271,0.010206703966390108,0.028082437813282013,0.1223463152142059,16.60885666518191,0.4664337933063507,500000.0,continuous_63,63,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004573543744362497,-1.0579571723937988,98866.4140625,unet,surrogate estimate; validate top designs with OpenFOAM,16.60885666518191,0.33339338644982464,0.0,0012,0.1342388681014608
4.204743774045673,0.019118646093182312,0.028278980404138565,0.1337912677820138,16.732776310720553,0.47320258617401123,500000.0,continuous_64,64,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00047245099694096383,-1.0697156190872192,98865.1015625,unet,surrogate estimate; validate top designs with OpenFOAM,16.732776310720553,0.3337271076502382,0.0,0012,0.1341634307380999
4.200041220028323,0.019111741874044928,0.02825595811009407,0.13370075319066133,16.732616071399587,0.47281283140182495,500000.0,continuous_65,65,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00046255411769271154,-1.0692384243011475,98865.1796875,unet,surrogate estimate; validate top designs with OpenFOAM,16.732616071399587,0.33415958360142645,0.0,0012,0.13422169281099586
4.218319353719617,0.01854553986492371,0.02834618091583252,0.13844911388831047,16.732947342616473,0.47433188557624817,500000.0,continuous_66,66,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00047041701856320023,-1.0710957050323486,98864.8828125,unet,surrogate estimate; validate top designs with OpenFOAM,16.732947342616473,0.3336372619574033,0.0,0012,0.13424346446253588
4.22534155148408,0.019186870942418756,0.028380248695611954,0.13418746111465688,16.73098281708475,0.4748461842536926,500000.0,continuous_67,67,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004746378281003931,-1.0717698335647583,98864.7734375,unet,surrogate estimate; validate top designs with OpenFOAM,16.73098281708475,0.33295739504308214,0.0,0012,0.13411438889359503
