AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.095009088516235,0.012689129538578483,0.022188114002346992,0.14925406291643706,17.73910160424767,0.3936149477958679,500000.0,continuous_44,44,continuous_naca,direct OpenFOAM-coefficient surrogate,3.01361083984375e-07,-0.883089005947113,98908.3515625,unet,surrogate estimate; validate top designs with OpenFOAM,17.73910160424767,0.40041277408599873,0.0,0012,0.1193525218963623
4.098064374923705,0.013467778830337484,0.022339047864079475,0.16674837669992054,17.74601498107073,0.3964468240737915,500000.0,continuous_45,45,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8827985525131226,98908.6328125,unet,surrogate estimate; validate top designs with OpenFOAM,17.74601498107073,0.4012920331954958,0.0,0012,0.11910639381408691
4.085376524925232,0.013429393333207008,0.022288160398602486,0.1661396755643296,17.748153395738637,0.3955914378166199,500000.0,continuous_46,46,continuous_naca,direct OpenFOAM-coefficient surrogate,2.288818359375e-07,-0.8808095455169678,98908.9140625,unet,surrogate estimate; validate top designs with OpenFOAM,17.748153395738637,0.4014435362815859,0.0,0012,0.11916457843780516
4.086140882968902,0.013433290254235805,0.022291328758001328,0.16618324399673626,17.748160279960366,0.3956478238105774,500000.0,continuous_47,47,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8809348940849304,98908.890625,unet,surrogate estimate; validate top designs with OpenFOAM,17.748160279960366,0.4016936171054841,0.0,0012,0.11918169736862183
4.079721421003342,0.012644871261431432,0.022128816694021225,0.14858736771591258,17.74005543288158,0.3925841748714447,500000.0,continuous_48,48,continuous_naca,direct OpenFOAM-coefficient surrogate,1.1444091796875e-07,-0.8806509971618652,98908.6875,unet,surrogate estimate; validate top designs with OpenFOAM,17.74005543288158,0.40132007300853745,0.0,0012,0.119310861825943
4.093478636443614,0.013456026353299134,0.022321291267871857,0.16653320661272641,17.746819103979533,0.3961496651172638,500000.0,continuous_49,49,continuous_naca,direct OpenFOAM-coefficient surrogate,2.86102294921875e-08,-0.882087230682373,98908.734375,unet,surrogate estimate; validate top designs with OpenFOAM,17.746819103979533,0.4012990431487562,0.0,0012,0.11915751081705094
4.083648916333914,0.013426310870245548,0.022281315177679062,0.16606290232799864,17.74835740137679,0.39547449350357056,500000.0,continuous_50,50,continuous_naca,direct OpenFOAM-coefficient surrogate,1.2874603271484376e-07,-0.8805446624755859,98908.9453125,unet,surrogate estimate; validate top designs with OpenFOAM,17.74835740137679,0.40240154705941694,0.0,0012,0.11919139221310616
4.079172885045408,0.013022101488140661,0.0219852514564991,0.15687898767387107,17.82432984393448,0.39189019799232483,500000.0,continuous_51,51,continuous_naca,direct OpenFOAM-coefficient surrogate,1.5020370483398438e-07,-0.8769383430480957,98909.125,unet,surrogate estimate; validate top designs with OpenFOAM,17.82432984393448,0.4022271430119875,0.0,0012,0.11925390131771564
4.072020009346305,0.012623251410766497,0.02209935337305069,0.14826852083140496,17.74011916608743,0.3920629024505615,500000.0,continuous_52,52,continuous_naca,direct OpenFOAM-coefficient surrogate,2.1100044250488281e-07,-0.8794281482696533,98908.859375,unet,surrogate estimate; validate top designs with OpenFOAM,17.74011916608743,0.4026911929436032,0.0,0012,0.119302096568048
4.08417317662388,0.012655064877058534,0.02214558981359005,0.1487809008965062,17.73951806749271,0.39286983013153076,500000.0,continuous_53,53,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0,-0.8813526630401611,98908.59375,unet,surrogate estimate; validate top designs with OpenFOAM,17.73951806749271,0.4024744532443585,0.0,0012,0.11929149513691666
4.085075687849894,0.01343169458476543,0.022287102416157722,0.16613796970764697,17.748208297982465,0.3955738842487335,500000.0,continuous_54,54,continuous_naca,direct OpenFOAM-coefficient surrogate,1.493096351623535e-07,-0.8807706236839294,98908.9140625,unet,surrogate estimate; validate top designs with OpenFOAM,17.748208297982465,0.401701265522279,0.0,0012,0.11919630761258304
4.082876221020706,0.013035676739501189,0.021999040618538857,0.15704293667266286,17.82408858832892,0.39213067293167114,500000.0,continuous_55,55,continuous_naca,direct OpenFOAM-coefficient surrogate,2.141296863555908e-07,-0.877517819404602,98909.0390625,unet,surrogate estimate; validate top designs with OpenFOAM,17.82408858832892,0.40222819662885767,0.0,0012,0.11928168132808059
4.082841682725121,0.012652413812832773,0.022140633314847946,0.14872306169344213,17.73981459299177,0.39278846979141235,500000.0,continuous_56,56,continuous_naca,direct OpenFOAM-coefficient surrogate,9.723007678985599e-08,-0.8811458349227905,98908.6171875,unet,surrogate estimate; validate top designs with OpenFOAM,17.73981459299177,0.40248401376535203,0.0,0012,0.11930975794186816
4.084517186568701,0.013432128355945129,0.02228502556681633,0.1661213214640458,17.748234813628645,0.3955376148223877,500000.0,continuous_57,57,continuous_naca,direct OpenFOAM-coefficient surrogate,1.3628974556922913e-07,-0.8806900978088379,98908.9296875,unet,surrogate estimate; validate top designs with OpenFOAM,17.748234813628645,0.40189695258304725,0.0,0012,0.11922467019490432
4.083400184006314,0.013035873263234606,0.022001035511493683,0.15706395744499724,17.823927264413918,0.3921626806259155,500000.0,continuous_58,58,continuous_naca,direct OpenFOAM-coefficient surrogate,1.1024996638298037e-07,-0.8775985240936279,98909.03125,unet,surrogate estimate; validate top designs with OpenFOAM,17.823927264413918,0.4022883267045838,0.0,0012,0.11928139535954688
4.0841440880773,0.012659398354243786,0.02214592695236206,0.14878140572023246,17.739482167467234,0.3928750157356262,500000.0,continuous_59,59,continuous_naca,direct OpenFOAM-coefficient surrogate,1.0854564607143403e-07,-0.8813658356666565,98908.59375,unet,surrogate estimate; validate top designs with OpenFOAM,17.739482167467234,0.4017271220507976,0.0,0012,0.11935967491456538
4.083772709269761,0.013429504190155681,0.022282078862190247,0.16607901194319455,17.74833626757741,0.39548757672309875,500000.0,continuous_60,60,continuous_naca,direct OpenFOAM-coefficient surrogate,1.2369593605399131e-07,-0.8805748820304871,98908.9453125,unet,surrogate estimate; validate top designs with OpenFOAM,17.74833626757741,0.40223294080726213,0.0,0012,0.11923346288847098
4.084654801897704,0.013038790622882084,0.022005746141076088,0.15711747347452193,17.82353278298357,0.39223796129226685,500000.0,continuous_61,61,continuous_naca,direct OpenFOAM-coefficient surrogate,7.510185241699219e-08,-0.877789318561554,98909.0078125,unet,surrogate estimate; validate top designs with OpenFOAM,17.82353278298357,0.40187040744349384,0.0,0012,0.11926952878385783
4.081024553033057,0.013027859952393517,0.021991930902004242,0.15695861125966648,17.824237863477176,0.3920072317123413,500000.0,continuous_62,62,continuous_naca,direct OpenFOAM-coefficient surrogate,1.821666955947876e-07,-0.8772279024124146,98909.0859375,unet,surrogate estimate; validate top designs with OpenFOAM,17.824237863477176,0.4022276698204226,0.0,0012,0.11926779132289811
4.081286534525861,0.013029443957553073,0.021992933005094528,0.15696999758461386,17.824146616116632,0.39202308654785156,500000.0,continuous_63,63,continuous_naca,direct OpenFOAM-coefficient surrogate,1.3022683560848237e-07,-0.8772683143615723,98909.078125,unet,surrogate estimate; validate top designs with OpenFOAM,17.824146616116632,0.40225773485828564,0.0,0012,0.11926764833863127
4.0814109006896615,0.01341991584214549,0.02227269671857357,0.16595857718634788,17.748566937149462,0.3953261971473694,500000.0,continuous_64,64,continuous_naca,direct OpenFOAM-coefficient surrogate,1.3947486877441405e-07,-0.8801994919776917,98908.9921875,unet,surrogate estimate; validate top designs with OpenFOAM,17.748566937149462,0.4023143450357022,0.0,0012,0.1192226467654109
4.081658486561356,0.01264881734035285,0.022136040031909943,0.14866117272953933,17.740145974675237,0.39271432161331177,500000.0,continuous_65,65,continuous_naca,direct OpenFOAM-coefficient surrogate,1.2937467545270922e-07,-0.8809576034545898,98908.6484375,unet,surrogate estimate; validate top designs with OpenFOAM,17.740145974675237,0.40197713253139256,0.0,0012,0.1193067881161405
4.081472797157585,0.013422715609607344,0.022273080423474312,0.16596641575714646,17.748558223140122,0.39533281326293945,500000.0,continuous_66,66,continuous_naca,direct OpenFOAM-coefficient surrogate,1.3694982044398783e-07,-0.8802146315574646,98908.9921875,unet,surrogate estimate; validate top designs with OpenFOAM,17.748558223140122,0.40223004190962475,0.0,0012,0.1192436821030933
4.080098719039233,0.013025088623123062,0.02198854088783264,0.156913222026497,17.824379501404934,0.39194992184638977,500000.0,continuous_67,67,continuous_naca,direct OpenFOAM-coefficient surrogate,1.6618520021438598e-07,-0.8770835399627686,98909.1015625,unet,surrogate estimate; validate top designs with OpenFOAM,17.824379501404934,0.402227406416205,0.0,0012,0.11926084632030687
4.080229709785635,0.013026065874788459,0.021988987922668457,0.15692559178080986,17.82439662427494,0.3919582664966583,500000.0,continuous_68,68,continuous_naca,direct OpenFOAM-coefficient surrogate,1.4021527022123337e-07,-0.8771038055419922,98909.1015625,unet,surrogate estimate; validate top designs with OpenFOAM,17.82439662427494,0.40224243893513656,0.0,0012,0.11926077482817346
4.081913843471556,0.013030424903434349,0.021995311602950096,0.1569931684987246,17.823920907366496,0.3920605182647705,500000.0,continuous_69,69,continuous_naca,direct OpenFOAM-coefficient surrogate,1.1265277862548829e-07,-0.8773636817932129,98909.0625,unet,surrogate estimate; validate top designs with OpenFOAM,17.823920907366496,0.40204877522774063,0.0,0012,0.11926171505078673
4.080291892867535,0.013417388046486688,0.02226831391453743,0.16591060947114708,17.74885620205616,0.39525485038757324,500000.0,continuous_70,70,continuous_naca,direct OpenFOAM-coefficient surrogate,1.448392868041992e-07,-0.8800267577171326,98909.0234375,unet,surrogate estimate; validate top designs with OpenFOAM,17.74885620205616,0.40227074402384483,0.0,0012,0.11923827404156327
4.080415685803381,0.013027505016417106,0.021989788860082626,0.15692710959213044,17.824355926171975,0.3919716477394104,500000.0,continuous_71,71,continuous_naca,direct OpenFOAM-coefficient surrogate,1.397891901433468e-07,-0.8771371841430664,98909.09375,unet,surrogate estimate; validate top designs with OpenFOAM,17.824355926171975,0.40210213777168996,0.0,0012,0.11928034471692807
4.0780446563652735,0.01301921820872092,0.021981146186590195,0.15682439153490033,17.824446847215068,0.3918195962905884,500000.0,continuous_72,72,continuous_naca,direct OpenFOAM-coefficient surrogate,1.85543904080987e-07,-0.876767635345459,98909.1484375,unet,surrogate estimate; validate top designs with OpenFOAM,17.824446847215068,0.40235078783976885,0.0,0012,0.11926621854077529
