AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
10.0,500000.0,0.5,10000.0,case_159,0,0,7464.40234375,7398.7744140625,unet,0015,0.0,8008,0,0.0
10.0,500000.0,0.5,25000.0,case_159,0,0,22464.40234375,22398.775390625,unet,0015,0.0,8008,0,0.0
10.0,500000.0,0.5,101325.0,case_159,0,0,98789.3984375,98723.7734375,unet,0015,0.0,8008,0,0.0
10.0,1000000.0,1.0,2500.0,case_160,3,119,-757.371826171875,-1008.3797607421875,unet,0015,0.06268731268731269,7503,383,0.0482017982017982
10.0,1000000.0,1.0,3000.0,case_160,0,6,-257.371826171875,-508.3797607421875,unet,0015,0.001998001998001998,7992,10,0.0012487512487512488
10.0,1000000.0,1.0,5000.0,case_160,0,0,1742.628173828125,1491.6201171875,unet,0015,0.0,8008,0,0.0
10.0,1000000.0,1.0,10000.0,case_160,0,0,6742.6279296875,6491.6201171875,unet,0015,0.0,8008,0,0.0
10.0,1000000.0,1.0,25000.0,case_160,0,0,21742.62890625,21491.62109375,unet,0015,0.0,8008,0,0.0
10.0,1000000.0,1.0,101325.0,case_160,0,0,98067.625,97816.6171875,unet,0015,0.0,8008,0,0.0
-4.0,100000.0,0.09999999999999999,2500.0,case_193,0,0,195.007568359375,194.198974609375,unet,2412,0.0,8045,0,0.0
-4.0,100000.0,0.09999999999999999,3000.0,case_193,0,0,695.007568359375,694.198974609375,unet,2412,0.0,8045,0,0.0
-4.0,100000.0,0.09999999999999999,5000.0,case_193,0,0,2695.00732421875,2694.19921875,unet,2412,0.0,8045,0,0.0
-4.0,100000.0,0.09999999999999999,10000.0,case_193,0,0,7695.0078125,7694.19921875,unet,2412,0.0,8045,0,0.0
-4.0,100000.0,0.09999999999999999,25000.0,case_193,0,0,22695.0078125,22694.19921875,unet,2412,0.0,8045,0,0.0
-4.0,100000.0,0.09999999999999999,101325.0,case_193,0,0,99020.0078125,99019.1953125,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,2500.0,case_194,0,0,180.088623046875,176.61572265625,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,3000.0,case_194,0,0,680.088623046875,676.61572265625,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,5000.0,case_194,0,0,2680.0888671875,2676.61572265625,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,10000.0,case_194,0,0,7680.0888671875,7676.6162109375,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,25000.0,case_194,0,0,22680.087890625,22676.615234375,unet,2412,0.0,8045,0,0.0
-4.0,200000.0,0.19999999999999998,101325.0,case_194,0,0,99005.0859375,99001.6171875,unet,2412,0.0,8045,0,0.0
-4.0,500000.0,0.5,2500.0,case_195,0,0,76.86328125,53.1650390625,unet,2412,0.0,8045,0,0.0
-4.0,500000.0,0.5,3000.0,case_195,0,0,576.86328125,553.1650390625,unet,2412,0.0,8045,0,0.0
-4.0,500000.0,0.5,5000.0,case_195,0,0,2576.86328125,2553.1650390625,unet,2412,0.0,8045,0,0.0
