AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
0.0,0.015042629129962447,0.14939831553151592,0.030606497079133987,0.03324144,0.17245364598227583,0.7150726547411043,0.36671948432922363,0.3727979,11.981752873615681,11.214854109809925,100000.0,0.09999999999999999,case_329,pinn,4418
0.0,0.014805169915604686,0.032655967769880084,0.028475509956479073,0.02778104,0.17511571500961826,0.31118204759121687,0.3696284294128418,0.3787273,12.98057277912734,13.63258178959463,200000.0,0.19999999999999998,case_330,pinn,4418
0.0,0.014649425646595951,0.003455323908404071,0.023923756554722786,0.02442649,0.17664710579420043,0.19823884687182625,0.3615599274635315,0.3822425,15.113008136347885,15.648687142524366,500000.0,0.5,case_331,pinn,4418
0.0,0.015232748203362142,0.002826636266259979,0.022552255541086197,0.02525602,0.17632738796009922,0.2022362920688239,0.35284969210624695,0.3819545,15.645871494468373,15.123305255539075,1000000.0,1.0,case_332,pinn,4418
2.0,0.02284225866125178,0.16029605822665358,0.03295573964715004,0.03799723,0.25961903080778254,0.4723550666600975,0.6045811176300049,0.5838863,18.34524498928332,15.366549087920356,100000.0,0.09999999999999999,case_333,pinn,4418
2.0,0.022576856318536707,0.04124112139123471,0.030640320852398872,0.03218518,0.2617114446212049,0.29406833425032386,0.6163443326950073,0.5895077,20.115466011732476,18.316122513529518,200000.0,0.19999999999999998,case_334,pinn,4418
2.0,0.022461632554039768,0.011727987506193055,0.02526829019188881,0.02886651,0.26447184173542865,0.29130012421117035,0.6140990853309631,0.5960212,24.303151525784305,20.647497740461176,500000.0,0.5,case_335,pinn,4418
2.0,0.022423352600413643,0.010640035999683307,0.0230482779443264,0.02774306,0.26538133356506716,0.29229366071556,0.6146872043609619,0.5981646,26.669550143648554,21.560873241812548,1000000.0,1.0,case_336,pinn,4418
4.0,0.03295548126811787,0.11127351785622121,0.03974730893969536,0.04386799,0.34387842323058937,0.5727177495714881,0.8289808034896851,0.7913434,20.85627494297577,18.03919896945358,100000.0,0.09999999999999999,case_337,pinn,4418
4.0,0.03272147211711305,0.03736936233920553,0.03750549256801605,0.03803672,0.34592801999915135,0.36309883070942517,0.8430895209312439,0.7973453,22.479094745984327,20.962514643744253,200000.0,0.19999999999999998,case_338,pinn,4418
4.0,0.03269257123819427,0.0254948160170197,0.031480200588703156,0.03477942,0.3496499426596234,0.388868590961576,0.8464715480804443,0.8062551,26.88901380076356,23.181959331121682,500000.0,0.5,case_339,pinn,4418
4.0,0.032682877931517175,0.022332576336124538,0.030663298442959785,0.03367615,0.350880227276308,0.3604231552517184,0.8390560150146484,0.80919,27.363527657517665,24.028578088647304,1000000.0,1.0,case_340,pinn,4418
6.0,0.04519376564499039,0.11121975156852625,0.04910873994231224,0.04954634,0.42760178908892255,1.1718072974877891,1.0166029930114746,1.003179,20.701060426426587,20.247287690675034,100000.0,0.09999999999999999,case_341,pinn,4418
6.0,0.04532924386116452,0.04795203340731265,0.04709324613213539,0.04424011,0.4340065646316452,0.5553122251660559,1.033834457397461,1.018464,21.952924088025334,23.021280914536607,200000.0,0.19999999999999998,case_342,pinn,4418
6.0,0.04586234693793636,0.04505676575585563,0.041472114622592926,0.04377302,0.42914942755197133,0.49440255928938187,1.037395715713501,1.006376,25.01429515118949,22.99078290691389,500000.0,0.5,case_343,pinn,4418
6.0,0.045387414990356846,0.03518258769421921,0.041578516364097595,0.03997996,0.43805448696806865,0.4068496914063178,1.0132653713226318,1.028394,24.369926104375644,25.72273709128273,1000000.0,1.0,case_344,pinn,4418
8.0,0.06063166370134089,0.23046584743142273,0.06001385301351547,0.06150943,0.5001136168716068,2.2313372934806543,1.1673948764801025,1.191142,19.452090106882462,19.36519327199098,100000.0,0.09999999999999999,case_345,pinn,4418
8.0,0.06113434138946142,0.09145798836066747,0.058627620339393616,0.05930054,0.49397478071215734,0.8674176508503396,1.188739538192749,1.175576,20.276100774876582,19.824035329189243,200000.0,0.19999999999999998,case_346,pinn,4418
8.0,0.061382408710431234,0.07055961539944978,0.054260045289993286,0.05629445,0.4995635912463564,0.6036818734044478,1.201263427734375,1.18912,22.13900525357493,21.123219073993972,500000.0,0.5,case_347,pinn,4418
8.0,0.061464281916761794,0.04902475095018039,0.05466867983341217,0.05527096,0.5014290203220954,0.43874578331134045,1.1596193313598633,1.193646,21.211767595147453,21.596259590931655,1000000.0,1.0,case_348,pinn,4418
10.0,0.077857527330082,0.49395610702603865,0.07198431342840195,0.07611279,0.5638849142421103,3.672100517742885,1.2861019372940063,1.36202,17.86641944669247,17.894758555033917,100000.0,0.09999999999999999,case_349,pinn,4418
10.0,0.07804924525349945,0.1729853371265885,0.07112389802932739,0.07434967,0.5532268010539028,1.279888348141545,1.315712332725525,1.335688,18.498878283963023,17.964948600309857,200000.0,0.19999999999999998,case_350,pinn,4418
10.0,0.07846969057431452,0.10129803598411478,0.06813481450080872,0.0715554,0.5596562293862938,0.7110580212614024,1.3351998329162598,1.351363,19.59644042034358,18.885548819516067,500000.0,0.5,case_351,pinn,4418
10.0,0.07861306438311709,0.06386861214891135,0.06742872297763824,0.07059608,0.5618359102586369,0.4566909395539397,1.2779130935668945,1.356682,18.952058368222335,19.217525958948425,1000000.0,1.0,case_352,pinn,4418
-4.0,0.011003579829418637,0.2584431279336379,0.02382054179906845,0.03793027,-0.14837193726470765,-1.818864689380132,-0.36614230275154114,-0.5082811,-15.370863762883003,-13.400408170044663,100000.0,0.09999999999999999,case_161,fno,0018
