AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
8.0,0.01666630059480667,-1.6344072818756104,0.024775167927145958,-1.8576329946517944,500000.0,0.5,case_155,3.6322944164276123,98800.875,5.795198440551758,98793.4921875,unet,0015,3.5604288578033447,101095.0,5.748851299285889,101093.4921875
8.0,0.019871532917022705,-1.6722215414047241,0.029726333916187286,-1.8627210855484009,1000000.0,1.0,case_156,36.4537353515625,98795.09375,60.15940856933594,98096.4296875,unet,0015,36.512332916259766,101089.828125,60.20216751098633,100396.4296875
10.0,0.023923158645629883,-1.8633060455322266,0.03211748227477074,-2.478127956390381,100000.0,0.09999999999999999,case_157,19.742387771606445,98773.03125,30.754091262817383,99012.6484375,unet,0015,19.5605411529541,101066.328125,30.553794860839844,101312.6484375
10.0,0.023483935743570328,-1.8703535795211792,0.031494807451963425,-2.5060081481933594,200000.0,0.19999999999999998,case_158,17.921152114868164,98772.1171875,27.752182006835938,98975.03125,unet,0015,17.735904693603516,101065.375,27.545318603515625,101275.03125
10.0,0.02733398973941803,-1.890454649925232,0.03572738543152809,-2.417055606842041,500000.0,0.5,case_159,5.498058795928955,98769.5,7.518733024597168,98723.7734375,unet,0015,5.314635753631592,101062.6796875,7.285915374755859,101023.7734375
10.0,0.030586205422878265,-1.920505166053772,0.039353083819150925,-2.4240314960479736,1000000.0,1.0,case_160,42.76628112792969,98765.6328125,70.99916076660156,97816.6171875,unet,0015,42.966148376464844,101058.671875,71.22506713867188,100116.6171875
-4.0,0.021509835496544838,-1.0015087127685547,0.03134312480688095,-1.1636935472488403,100000.0,0.09999999999999999,case_193,9.7459077835083,98877.984375,15.357394218444824,99019.1953125,unet,2412,9.451665878295898,101186.3515625,14.95920467376709,101319.1953125
-4.0,0.020923882722854614,-0.9985608458518982,0.03083292953670025,-1.1727303266525269,200000.0,0.19999999999999998,case_194,8.898968696594238,98878.4453125,13.949577331542969,99001.6171875,unet,2412,8.612147331237793,101186.8359375,13.560552597045898,101301.6171875
-4.0,0.019471323117613792,-0.9880571365356445,0.029763055965304375,-1.1782134771347046,500000.0,0.5,case_195,3.6859045028686523,98880.0625,5.326080322265625,98878.1640625,unet,2412,3.4628846645355225,101188.515625,5.076416969299316,101178.1640625
-4.0,0.018106186762452126,-0.9640792608261108,0.028953319415450096,-1.1471837759017944,1000000.0,1.0,case_196,17.657562255859375,98883.640625,31.11236572265625,98453.1328125,unet,2412,17.884023666381836,101192.1796875,31.459007263183594,100753.1328125
-2.0,0.019993742927908897,-0.6642486453056335,0.029518073424696922,-0.7025870680809021,100000.0,0.09999999999999999,case_197,7.107215404510498,98926.828125,11.69461441040039,99021.5,unet,2412,7.094283103942871,101235.3359375,11.619056701660156,101321.5
-2.0,0.01995779015123844,-0.6504855155944824,0.029266584664583206,-0.7008787989616394,200000.0,0.19999999999999998,case_198,6.455888748168945,98928.84375,10.61104679107666,99011.0234375,unet,2412,6.4531426429748535,101237.28125,10.548097610473633,101311.0234375
-2.0,0.01878267526626587,-0.6084396243095398,0.02771972119808197,-0.7043312788009644,500000.0,0.5,case_199,2.929818630218506,98935.03125,4.400771617889404,98937.2265625,unet,2412,2.952059745788574,101243.203125,4.429531097412109,101237.2265625
-2.0,0.017521949484944344,-0.5372692346572876,0.02643255516886711,-0.7054967880249023,1000000.0,1.0,case_200,14.73283863067627,98945.6484375,25.29793357849121,98673.3125,unet,2412,14.731975555419922,101253.171875,25.340864181518555,100973.3125
0.0,0.023048851639032364,-0.6124616861343384,0.031528081744909286,-0.5089017748832703,100000.0,0.09999999999999999,case_201,6.358438014984131,98944.359375,10.191109657287598,99022.4609375,unet,2412,6.5218634605407715,101237.203125,10.46816635131836,101322.4609375
0.0,0.02160920947790146,-0.6178176403045654,0.02941073477268219,-0.5049822330474854,200000.0,0.19999999999999998,case_202,5.757521152496338,98943.6171875,9.169692039489746,99014.9296875,unet,2412,5.929103851318359,101236.453125,9.456221580505371,101314.9296875
0.0,0.020858382806181908,-0.6340177059173584,0.028413431718945503,-0.5069341659545898,500000.0,0.5,case_203,2.739748954772949,98941.3515625,3.7899396419525146,98961.8203125,unet,2412,2.80825138092041,101234.1796875,3.994180202484131,101261.8203125
0.0,0.019883742555975914,-0.6615481972694397,0.027669521048665047,-0.5075845122337341,1000000.0,1.0,case_204,15.848978042602539,98937.4921875,28.055953979492188,98771.96875,unet,2412,15.725757598876953,101230.3125,27.793750762939453,101071.96875
