AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,family,force_source,min_Cp,min_cavitation_margin,model,note,objective,risky_cell_fraction
6.0,0.03244156577433077,0.03733005374670029,0.5003344608945223,23.80914493896354,0.888820469379425,500000.0,random_05_aoa_6,random_05,direct OpenFOAM-coefficient surrogate,-1.2706716060638428,98858.609375,unet,surrogate estimate; validate top designs with OpenFOAM,23.80914493896354,0.0
8.0,0.050980760335636435,0.05047084391117096,0.607270626230826,21.697088382764342,1.0950920581817627,500000.0,random_05_aoa_8,random_05,direct OpenFOAM-coefficient surrogate,-1.6095280647277832,98812.4375,unet,surrogate estimate; validate top designs with OpenFOAM,21.697088382764342,0.0
-2.0,0.004063501304046061,0.021963894367218018,-0.1585907523614052,-6.738682807171339,-0.14801445603370667,500000.0,oval_aoa_-2,oval,direct OpenFOAM-coefficient surrogate,-0.6894597411155701,98922.65625,unet,surrogate estimate; validate top designs with OpenFOAM,-6.738682807171339,0.0
0.0,-0.0006547936704476781,0.01692166179418564,-0.03779837743210069,3.4890908155770295,0.05904470384120941,500000.0,oval_aoa_0,oval,direct OpenFOAM-coefficient surrogate,-0.37131616473197937,98967.59375,unet,surrogate estimate; validate top designs with OpenFOAM,3.4890908155770295,0.0
2.0,0.0009736636321553071,0.017546186223626137,0.05635803837597415,13.437647614109189,0.23579290509223938,500000.0,oval_aoa_2,oval,direct OpenFOAM-coefficient surrogate,-0.45335653424263,98964.421875,unet,surrogate estimate; validate top designs with OpenFOAM,13.437647614109189,0.0
4.0,0.006288023477621412,0.022479213774204254,0.14186088894147347,17.015855963597136,0.38252007961273193,500000.0,oval_aoa_4,oval,direct OpenFOAM-coefficient surrogate,-0.6581741571426392,98932.1015625,unet,surrogate estimate; validate top designs with OpenFOAM,17.015855963597136,0.0
6.0,0.017549564645954033,0.033949486911296844,0.24701000127405176,16.107570470167907,0.546859860420227,500000.0,oval_aoa_6,oval,direct OpenFOAM-coefficient surrogate,-1.0726131200790405,98879.8515625,unet,surrogate estimate; validate top designs with OpenFOAM,16.107570470167907,0.0
8.0,0.03825574536564079,0.051163241267204285,0.3710965079533057,14.711514706962967,0.7527034878730774,500000.0,oval_aoa_8,oval,direct OpenFOAM-coefficient surrogate,-1.4781397581100464,98824.015625,unet,surrogate estimate; validate top designs with OpenFOAM,14.711514706962967,0.0
-2.0,0.002552075221639317,0.013377039693295956,-0.0340845824044538,-18.727948374830724,-0.2505432367324829,500000.0,naca_0008_aoa_-2,NACA 0008,direct OpenFOAM-coefficient surrogate,-0.3880048990249634,98958.7109375,pinn,surrogate estimate; validate top designs with OpenFOAM,-18.727948374830724,0.0
0.0,0.0013422872740382907,0.010540835559368134,0.005697054752973474,-3.7287535934640927,-0.03930790722370148,500000.0,naca_0008_aoa_0,NACA 0008,direct OpenFOAM-coefficient surrogate,-0.22954675555229187,98986.7890625,pinn,surrogate estimate; validate top designs with OpenFOAM,-3.7287535934640927,0.0
2.0,0.0012612200481355172,0.012489481829106808,0.04227117761171918,12.424902262087887,0.1551930159330368,500000.0,naca_0008_aoa_2,NACA 0008,direct OpenFOAM-coefficient surrogate,-0.3705761134624481,98966.21875,pinn,surrogate estimate; validate top designs with OpenFOAM,12.424902262087887,0.0
4.0,0.004009662041576449,0.019591981545090675,0.08290145189504873,18.329149788264335,0.35912269353866577,500000.0,naca_0008_aoa_4,NACA 0008,direct OpenFOAM-coefficient surrogate,-0.5833126902580261,98937.7265625,pinn,surrogate estimate; validate top designs with OpenFOAM,18.329149788264335,0.0
6.0,0.01058803314379327,0.03396502137184143,0.1289076006050943,16.63300556995153,0.5649570226669312,500000.0,naca_0008_aoa_6,NACA 0008,direct OpenFOAM-coefficient surrogate,-0.8172041773796082,98905.6875,pinn,surrogate estimate; validate top designs with OpenFOAM,16.63300556995153,0.0
8.0,0.020038885729497913,0.059833914041519165,0.17672481838453685,12.512947016884654,0.748711109161377,500000.0,naca_0008_aoa_8,NACA 0008,direct OpenFOAM-coefficient surrogate,-1.0311199426651,98870.3359375,pinn,surrogate estimate; validate top designs with OpenFOAM,12.512947016884654,0.0
-2.0,0.008109419043239322,0.016795100644230843,-0.1083150537814789,-16.4132237383971,-0.2756781578063965,500000.0,naca_0012_aoa_-2,NACA 0012,direct OpenFOAM-coefficient surrogate,-0.5484088063240051,98926.4765625,pinn,surrogate estimate; validate top designs with OpenFOAM,-16.4132237383971,0.0
0.0,0.0050262032205625265,0.0140928253531456,-0.01040935229394229,-4.059232759382658,-0.05721011757850647,500000.0,naca_0012_aoa_0,NACA 0012,direct OpenFOAM-coefficient surrogate,-0.3911541998386383,98957.6875,pinn,surrogate estimate; validate top designs with OpenFOAM,-4.059232759382658,0.0
2.0,0.005769916240572887,0.01585252955555916,0.08364844058523588,9.007144169499183,0.14279502630233765,500000.0,naca_0012_aoa_2,NACA 0012,direct OpenFOAM-coefficient surrogate,-0.5551394820213318,98944.9375,pinn,surrogate estimate; validate top designs with OpenFOAM,9.007144169499183,0.0
