AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
0.0,0.026923885568976402,-1.108075499534607,0.048771269619464874,-0.8865193128585815,500000.0,0.5,case_331,4.376611709594727,98861.953125,7.96998929977417,98914.515625,unet,4418,4.0704827308654785,101166.25,7.3289384841918945,101214.515625
0.0,0.026969419792294502,-1.107946515083313,0.04894468933343887,-0.8916777968406677,1000000.0,1.0,case_332,26.493247985839844,98861.9765625,44.49164581298828,98580.5,unet,4418,26.958194732666016,101166.2734375,45.33823776245117,100880.5
2.0,0.019527381286025047,-1.1081397533416748,0.029972493648529053,-1.0407326221466064,100000.0,0.09999999999999999,case_333,11.172856330871582,98861.9453125,20.11445426940918,99019.8125,unet,4418,10.729268074035645,101166.234375,19.175323486328125,101319.8125
2.0,0.020109055563807487,-1.1081150770187378,0.030562344938516617,-1.0498006343841553,200000.0,0.19999999999999998,case_334,9.809845924377441,98861.9453125,17.85487174987793,99004.0703125,unet,4418,9.36746883392334,101166.2421875,16.919483184814453,101304.0703125
2.0,0.02067139744758606,-1.108040452003479,0.031134001910686493,-1.0569819211959839,500000.0,0.5,case_335,2.024714946746826,98861.9609375,3.800485849380493,98893.2734375,unet,4418,2.1187961101531982,101166.2578125,3.5693576335906982,101193.2734375
2.0,0.020858556032180786,-1.1079117059707642,0.031326793134212494,-1.0593684911727905,1000000.0,1.0,case_336,35.03495407104492,98861.984375,56.77021026611328,98496.90625,unet,4418,35.482017517089844,101166.2734375,57.71974182128906,100796.90625
4.0,0.043365806341171265,-1.1081041097640991,0.056580401957035065,-1.2719402313232422,100000.0,0.09999999999999999,case_337,11.063847541809082,98861.953125,19.959712982177734,99018.65625,unet,4418,10.619792938232422,101166.2421875,19.02210235595703,101318.65625
4.0,0.0443229116499424,-1.1080799102783203,0.057763807475566864,-1.2816779613494873,200000.0,0.19999999999999998,case_338,9.383030891418457,98861.953125,17.24354362487793,98999.4453125,unet,4418,8.939440727233887,101166.2421875,16.313573837280273,101299.4453125
4.0,0.04554141312837601,-1.1080056428909302,0.059281665831804276,-1.2913310527801514,500000.0,0.5,case_339,4.084782600402832,98861.96875,5.250406742095947,98864.0703125,unet,4418,4.4128241539001465,101166.2578125,5.835762977600098,101164.0703125
4.0,0.04593712463974953,-1.1078767776489258,0.05977674946188927,-1.2945215702056885,1000000.0,1.0,case_340,47.69917297363281,98861.9921875,73.55513000488281,98379.6796875,unet,4418,48.1470832824707,101166.28125,74.51097869873047,100679.6796875
6.0,0.07243566960096359,-1.108068585395813,0.09826787561178207,-1.5542194843292236,100000.0,0.09999999999999999,case_341,10.957924842834473,98861.953125,19.805992126464844,99017.25,unet,4418,10.513616561889648,101166.2421875,18.870296478271484,101317.25
6.0,0.07458745688199997,-1.1080442667007446,0.1010163426399231,-1.571716070175171,200000.0,0.19999999999999998,case_342,8.97262191772461,98861.9609375,16.635398864746094,98993.65625,unet,4418,8.528196334838867,101166.25,15.714481353759766,101293.65625
6.0,0.07310866564512253,-1.107969880104065,0.09909457713365555,-1.5625783205032349,500000.0,0.5,case_343,7.430478096008301,98861.9765625,10.034075736999512,98830.265625,unet,4418,7.799228191375732,101166.2578125,10.732696533203125,101130.265625
6.0,0.07598548382520676,-1.1078414916992188,0.1027773916721344,-1.5831328630447388,1000000.0,1.0,case_344,62.0722541809082,98862.0,93.3655776977539,98235.8046875,unet,4418,62.50094985961914,101166.28125,94.3036880493164,100535.8046875
8.0,0.0989653691649437,-1.1080327033996582,0.13902243971824646,-1.8703467845916748,100000.0,0.09999999999999999,case_345,10.869834899902344,98861.9609375,19.67254638671875,99015.6796875,unet,4418,10.425298690795898,101166.25,18.739093780517578,101315.6796875
8.0,0.09706871956586838,-1.1080083847045898,0.13649122416973114,-1.844697117805481,200000.0,0.19999999999999998,case_346,8.729461669921875,98861.96875,16.231225967407227,98988.21875,unet,4418,8.286864280700684,101166.25,15.321474075317383,101288.21875
8.0,0.09894359111785889,-1.1079341173171997,0.13891369104385376,-1.8622310161590576,500000.0,0.5,case_347,10.657264709472656,98861.984375,15.02077865600586,98792.921875,unet,4418,11.024555206298828,101166.265625,15.737229347229004,101092.921875
8.0,0.09956398606300354,-1.107805848121643,0.1397174447774887,-1.8681128025054932,1000000.0,1.0,case_348,73.3147201538086,98862.0,110.14948272705078,98093.7421875,unet,4418,73.72982025146484,101166.2890625,111.07084655761719,100393.7421875
10.0,0.12354294955730438,-1.1079961061477661,0.17830166220664978,-2.247802734375,100000.0,0.09999999999999999,case_349,10.795699119567871,98861.96875,19.556169509887695,99013.796875,unet,4418,10.351402282714844,101166.25,18.625225067138672,101313.796875
10.0,0.12017213553190231,-1.1079717874526978,0.173805370926857,-2.2079880237579346,200000.0,0.19999999999999998,case_350,8.5217866897583,98861.9765625,15.86713695526123,98980.9765625,unet,4418,8.082216262817383,101166.2578125,14.971940040588379,101280.9765625
10.0,0.12234913557767868,-1.1078977584838867,0.17663949728012085,-2.2291321754455566,500000.0,0.5,case_351,13.598130226135254,98861.9921875,19.783044815063477,98747.1953125,unet,4418,13.964985847473145,101166.265625,20.499561309814453,101047.1953125
10.0,0.12308237701654434,-1.107770323753357,0.17759735882282257,-2.236372709274292,1000000.0,1.0,case_352,84.56327819824219,98862.0078125,127.4719467163086,97910.171875,unet,4418,84.96653747558594,101166.2890625,128.37562561035156,100210.171875
-4.0,0.03366890549659729,-0.2715870440006256,0.07675125449895859,-1.2189357280731201,100000.0,0.09999999999999999,case_161,4.040647506713867,99006.6171875,5.810060024261475,99018.921875,pinn,0018,3.416031837463379,101303.3984375,5.101208686828613,101318.921875
-4.0,0.03421581909060478,-0.2985891103744507,0.07454372197389603,-1.2355269193649292,200000.0,0.19999999999999998,case_162,3.8000900745391846,98996.5703125,5.663502216339111,99000.3671875,pinn,0018,3.5296521186828613,101293.7578125,5.09965181350708,101300.3671875
-4.0,0.035386983305215836,-0.33913934230804443,0.07069793343544006,-1.2327896356582642,500000.0,0.5,case_163,6.228370189666748,98936.921875,8.977785110473633,98871.3671875,pinn,0018,5.952690601348877,101238.046875,8.859353065490723,101171.3671875
-4.0,0.029937971383333206,-0.3161068558692932,0.0703635960817337,-1.2370320558547974,1000000.0,1.0,case_164,14.534090042114258,98869.40625,35.836666107177734,98408.3359375,pinn,0018,15.122011184692383,101171.5234375,36.11537551879883,100708.3359375
-2.0,0.030725274235010147,-0.33092454075813293,0.058502860367298126,-0.8769860863685608,100000.0,0.09999999999999999,case_165,2.9724955558776855,98999.9453125,4.462224960327148,99020.625,pinn,0018,2.7588064670562744,101297.640625,4.362584114074707,101320.625
-2.0,0.03116503544151783,-0.3259822130203247,0.05619417130947113,-0.8815358877182007,200000.0,0.19999999999999998,case_166,2.744821310043335,98991.65625,4.228143692016602,99007.421875,pinn,0018,2.925304889678955,101289.4140625,4.322723388671875,101307.421875
-2.0,0.032598547637462616,-0.3726238012313843,0.05504174530506134,-0.8891746997833252,500000.0,0.5,case_167,5.793213844299316,98937.40625,8.472050666809082,98914.1875,pinn,0018,5.861924648284912,101236.34375,8.471606254577637,101214.1875
-2.0,0.031232018023729324,-0.360653281211853,0.055164992809295654,-0.8917175531387329,1000000.0,1.0,case_168,14.628801345825195,98867.265625,28.832326889038086,98580.4765625,pinn,0018,14.296728134155273,101169.9140625,28.555566787719727,100880.4765625
0.0,0.0323110930621624,-0.4612506031990051,0.051993608474731445,-0.6464337706565857,100000.0,0.09999999999999999,case_169,3.0395076274871826,98996.5859375,4.2844743728637695,99021.78125,pinn,0018,2.791531801223755,101294.2890625,4.1939005851745605,101321.78125
0.0,0.03235222399234772,-0.4543820321559906,0.05058944970369339,-0.6505343914031982,200000.0,0.19999999999999998,case_170,2.953340768814087,98991.4375,4.139976978302002,99012.03125,pinn,0018,2.8917043209075928,101289.421875,4.132941722869873,101312.03125
0.0,0.03229402378201485,-0.45434460043907166,0.050423841923475266,-0.6558327674865723,500000.0,0.5,case_171,4.9995293617248535,98950.6796875,7.005947589874268,98943.265625,pinn,0018,5.020294666290283,101248.3515625,6.992743015289307,101243.265625
0.0,0.030711695551872253,-0.4487003982067108,0.04877245053648949,-0.6576074957847595,1000000.0,1.0,case_172,13.64343547821045,98853.796875,25.480663299560547,98697.1796875,pinn,0018,13.037932395935059,101151.25,24.865211486816406,100997.1796875
2.0,0.032305341213941574,-0.6330443024635315,0.050134435296058655,-0.762477457523346,100000.0,0.09999999999999999,case_173,3.1148681640625,98989.6796875,4.263673782348633,99021.1953125,pinn,0018,2.866246461868286,101285.109375,4.117980480194092,101321.1953125
2.0,0.031435947865247726,-0.6107429265975952,0.0481710359454155,-0.7658236622810364,200000.0,0.19999999999999998,case_174,2.9850287437438965,98981.421875,4.101337432861328,99009.7265625,pinn,0018,2.829225778579712,101277.25,3.9504990577697754,101309.7265625
2.0,0.02834184654057026,-0.574260950088501,0.04560893028974533,-0.7655248045921326,500000.0,0.5,case_175,3.815950393676758,98931.53125,5.251782417297363,98929.59375,pinn,0018,3.7279868125915527,101227.484375,5.169266223907471,101229.59375
2.0,0.027967188507318497,-0.6013979911804199,0.04285428673028946,-0.7659021019935608,1000000.0,1.0,case_176,11.945167541503906,98777.8125,23.108802795410156,98643.1953125,pinn,0018,11.440937995910645,101074.1796875,22.55040740966797,100943.1953125
4.0,0.029160013422369957,-0.8137738704681396,0.048634033650159836,-1.0903304815292358,100000.0,0.09999999999999999,case_177,2.7129645347595215,98982.6640625,4.0666890144348145,99019.5625,pinn,0018,2.5557186603546143,101278.046875,3.996347665786743,101319.5625
4.0,0.027698904275894165,-0.7983155846595764,0.046242959797382355,-1.0976961851119995,200000.0,0.19999999999999998,case_178,2.714643716812134,98969.8984375,4.033470630645752,99003.109375,pinn,0018,2.5834085941314697,101265.28125,3.8842389583587646,101303.109375
4.0,0.024727126583456993,-0.7771303653717041,0.04201047867536545,-1.1016205549240112,500000.0,0.5,case_179,3.830967664718628,98897.1328125,5.060492992401123,98887.7109375,pinn,0018,3.534250497817993,101191.9765625,4.742779731750488,101187.7109375
4.0,0.02681799605488777,-0.8377292156219482,0.040076203644275665,-1.1029187440872192,1000000.0,1.0,case_180,11.330198287963867,98681.96875,21.952537536621094,98475.1953125,pinn,0018,10.888106346130371,100974.6328125,21.428987503051758,100775.1953125
6.0,0.025552382692694664,-0.9668780565261841,0.04792826995253563,-1.4616591930389404,100000.0,0.09999999999999999,case_181,2.4501705169677734,98979.2421875,4.1122894287109375,99017.7109375,pinn,0018,2.4352915287017822,101274.546875,4.074304103851318,101317.7109375
6.0,0.0244680717587471,-0.9658868908882141,0.04610425606369972,-1.4717822074890137,200000.0,0.19999999999999998,case_182,2.657198905944824,98962.1640625,4.19788932800293,98995.65625,pinn,0018,2.7287473678588867,101257.171875,4.126035690307617,101295.65625
6.0,0.023040397092700005,-0.9817354679107666,0.041749946773052216,-1.4788645505905151,500000.0,0.5,case_183,3.8916845321655273,98866.1328125,5.560903072357178,98840.6953125,pinn,0018,3.795173406600952,101160.0703125,5.1750102043151855,101140.6953125
6.0,0.026682566851377487,-1.0507878065109253,0.04068605974316597,-1.481337547302246,1000000.0,1.0,case_184,11.158510208129883,98584.34375,22.062902450561523,98286.5546875,pinn,0018,10.899283409118652,100876.765625,21.612817764282227,100586.5546875
8.0,0.023178763687610626,-1.0936477184295654,0.048968229442834854,-2.0007224082946777,100000.0,0.09999999999999999,case_185,2.6261537075042725,98975.359375,4.547444820404053,99015.0234375,pinn,0018,2.6564254760742188,101271.4765625,4.494696140289307,101315.0234375
8.0,0.022143665701150894,-1.11781907081604,0.04731852933764458,-1.9146363735198975,200000.0,0.19999999999999998,case_186,2.834202527999878,98954.7890625,4.555294036865234,98986.8203125,pinn,0018,2.979947328567505,101250.6875,4.484219074249268,101286.8203125
8.0,0.022513683885335922,-1.1662765741348267,0.04396568238735199,-1.926788330078125,500000.0,0.5,case_187,3.963101863861084,98837.9453125,5.973812103271484,98784.875,pinn,0018,4.288334369659424,101132.6328125,5.757784843444824,101084.875
8.0,0.024849504232406616,-1.1760250329971313,0.04262465238571167,-1.9319795370101929,1000000.0,1.0,case_188,11.444767951965332,98512.1171875,23.615074157714844,98061.90625,pinn,0018,11.328003883361816,100805.96875,23.38884162902832,100361.90625
10.0,0.02340989001095295,-1.18748939037323,0.05448541045188904,-2.61169171333313,100000.0,0.09999999999999999,case_189,3.081280469894409,98967.40625,5.376588821411133,99011.984375,pinn,0018,3.040464162826538,101264.8046875,5.228255271911621,101311.984375
10.0,0.022901596501469612,-1.2360988855361938,0.05263276770710945,-2.6467180252075195,200000.0,0.19999999999999998,case_190,3.311244249343872,98944.0,5.280423164367676,98972.2265625,pinn,0018,3.325388193130493,101241.3125,5.078721046447754,101272.2265625
10.0,0.022687099874019623,-1.3091411590576172,0.04884934052824974,-2.563192129135132,500000.0,0.5,case_191,4.2040815353393555,98810.375,6.546864986419678,98705.5625,pinn,0018,4.800866603851318,101106.125,6.717768669128418,101005.5625
10.0,0.024563971906900406,-1.2369205951690674,0.04967717453837395,-2.571063995361328,1000000.0,1.0,case_192,12.357124328613281,98468.4140625,26.91994857788086,97743.328125,pinn,0018,12.580411911010742,100764.1171875,26.995445251464844,100043.328125
-4.0,0.02482580579817295,-0.4846782088279724,0.05722852423787117,-0.9701445698738098,100000.0,0.09999999999999999,case_321,4.121899604797363,99001.84375,5.163603782653809,99020.1640625,pinn,4418,3.7840096950531006,101298.234375,4.847955703735352,101320.1640625
-4.0,0.023696277290582657,-0.4845540225505829,0.05500089377164841,-0.9725756049156189,200000.0,0.19999999999999998,case_322,3.86857271194458,98994.453125,4.9596147537231445,99005.609375,pinn,4418,3.4755163192749023,101291.0390625,4.564696311950684,101305.609375
-4.0,0.02682424895465374,-0.49543559551239014,0.05357196927070618,-0.9761890172958374,500000.0,0.5,case_323,4.377663612365723,98952.8515625,6.7113189697265625,98903.34375,pinn,4418,3.861227512359619,101249.3046875,6.248637676239014,101203.34375
-4.0,0.022532278671860695,-0.5745828151702881,0.05168294161558151,-0.97740238904953,1000000.0,1.0,case_324,9.122550964355469,98765.296875,25.659690856933594,98537.765625,pinn,4418,9.46507453918457,101056.5234375,26.075645446777344,100837.765625
-2.0,0.020878812298178673,-0.6306440234184265,0.04542506858706474,-0.7195397615432739,100000.0,0.09999999999999999,case_325,2.769725799560547,98996.4375,4.09791374206543,99021.4140625,pinn,4418,2.902211904525757,101293.3671875,4.108364582061768,101321.4140625
-2.0,0.019141754135489464,-0.6274351477622986,0.04318787902593613,-0.7247242331504822,200000.0,0.19999999999999998,case_326,2.5819857120513916,98986.875,3.833911895751953,99010.546875,pinn,4418,2.5679683685302734,101284.09375,3.8063395023345947,101310.546875
-2.0,0.021805472671985626,-0.6271442770957947,0.041447728872299194,-0.727631688117981,500000.0,0.5,case_327,3.123002529144287,98927.4296875,4.756255626678467,98934.3203125,pinn,4418,2.9806406497955322,101224.890625,4.745925426483154,101234.3203125
-2.0,0.020303228870034218,-0.718819260597229,0.04002251476049423,-0.7285969257354736,1000000.0,1.0,case_328,7.212203025817871,98698.3984375,19.302780151367188,98661.796875,pinn,4418,6.839282035827637,100989.640625,19.295482635498047,100961.796875
0.0,0.017568588256835938,-0.7834391593933105,0.03770876303315163,-0.87433260679245,100000.0,0.09999999999999999,case_329,2.6805691719055176,98998.1875,3.89577054977417,99020.640625,pinn,4418,2.8438832759857178,101295.2421875,3.896233320236206,101320.640625
0.0,0.016050532460212708,-0.7795373201370239,0.03565061837434769,-0.8819493651390076,200000.0,0.19999999999999998,case_330,2.6153252124786377,98986.8125,3.694878101348877,99007.4140625,pinn,4418,2.548100471496582,101284.0078125,3.5808558464050293,101307.4140625
0.0,0.01704181544482708,-0.7757457494735718,0.03324412181973457,-0.8865193128585815,500000.0,0.5,case_331,2.7087206840515137,98905.84375,4.0802531242370605,98914.515625,pinn,4418,2.8529584407806396,101202.8984375,4.235372066497803,101214.515625
0.0,0.020232824608683586,-0.8941423296928406,0.03546125814318657,-0.8916777968406677,1000000.0,1.0,case_332,5.47348165512085,98629.78125,15.420604705810547,98580.5,pinn,4418,5.667010307312012,100921.546875,15.505350112915039,100880.5
2.0,0.01618262566626072,-0.9328507781028748,0.03414878621697426,-1.0407326221466064,100000.0,0.09999999999999999,case_333,2.52414870262146,98998.7265625,3.5665066242218018,99019.8125,pinn,4418,2.658568859100342,101295.0859375,3.6178858280181885,101319.8125
2.0,0.0155428946018219,-0.9336162805557251,0.03266507014632225,-1.0498006343841553,200000.0,0.19999999999999998,case_334,2.2836999893188477,98984.9296875,3.262296676635742,99004.0703125,pinn,4418,2.30342960357666,101281.109375,3.1863484382629395,101304.0703125
2.0,0.016449151560664177,-0.9480561017990112,0.030019555240869522,-1.0569819211959839,500000.0,0.5,case_335,2.6174628734588623,98881.84375,3.8567020893096924,98893.2734375,pinn,4418,2.9164175987243652,101176.390625,4.1224141120910645,101193.2734375
2.0,0.017755907028913498,-1.0805530548095703,0.031878914684057236,-1.0593684911727905,1000000.0,1.0,case_336,5.513389587402344,98564.5703125,14.119190216064453,98496.90625,pinn,4418,5.777256011962891,100854.5546875,14.266559600830078,100796.90625
