model,epoch,train_loss,val_loss
pinn,23,2.321601895004393,1.7236215099692345
pinn,24,2.2892561081369873,1.7525301650166512
pinn,25,2.2571559988934062,1.765551082789898
pinn,26,2.2310834845064185,1.7508167997002602
pinn,27,2.202239532244535,1.7592258490622044
pinn,28,2.1722074831898506,1.738243654370308
pinn,29,2.1397637364421436,1.7487210407853127
pinn,30,2.105385548983638,1.7873104959726334
pinn,31,2.070388906322449,1.7662847898900509
pinn,32,2.029722736287023,1.721698060631752
pinn,33,2.004033126378719,1.7599419839680195
pinn,34,1.9618875200569394,1.7769845388829708
pinn,35,1.9282085217034863,1.8363268114626408
pinn,36,1.8869576242130264,1.8052918948233128
pinn,37,1.866824543994406,1.7801240235567093
pinn,38,1.818116911786347,1.884536162018776
pinn,39,1.788775007008564,1.8394903019070625
pinn,40,1.748352808914637,1.876593291759491
pinn,41,1.7314304134591294,1.7739075869321823
fno,1,448.48549900318795,6.977979436516762
fno,2,9.392230180883596,7.101816698908806
fno,3,9.21584135364638,6.997504875063896
fno,4,8.999628172561586,6.8562669306993484
fno,5,8.980067317193676,7.725790113210678
fno,6,8.896512850471165,6.837636411190033
fno,7,8.95248575549823,7.06477028131485
fno,8,8.8574672112823,6.979674130678177
fno,9,8.745000921219233,6.750183075666428
fno,10,8.698581424155254,6.786451086401939
fno,11,8.097274740694068,5.422364890575409
fno,12,6.776651203396764,4.360473185777664
fno,13,6.0041086815091465,4.1069812923669815
fno,14,5.802284369826788,3.847755789756775
fno,15,5.688570680354424,3.8305409476161003
fno,16,5.499603257584478,4.132865786552429
fno,17,5.501135339378839,4.085698693990707
fno,18,5.583204001541666,3.8635329604148865
fno,19,6.0223724333193935,3.992855526506901
fno,20,5.4408843463117424,3.709015339612961
fno,21,5.4523314364814,4.05597959458828
fno,22,5.346554794801554,4.1166582107543945
fno,23,5.61205761894407,3.981695994734764
fno,24,5.352135372727285,4.772386327385902
fno,25,5.374672766730719,4.380378887057304
fno,26,5.410233438250575,3.7605153396725655
fno,27,5.362097312103618,3.9935813024640083
fno,28,5.342706039017839,3.9810640066862106
fno,29,5.390766023175989,3.9428145214915276
fno,30,5.209536314481803,3.9063766971230507
fno,31,5.287376746358608,4.089772194623947
fno,32,5.222594818578878,3.7526051700115204
fno,33,5.2592625910114394,3.7725108563899994
fno,34,5.30924366302641,4.009889513254166
fno,35,5.115976877127712,4.181829638779163
fno,36,5.249298434954858,3.9694343730807304
fno,37,5.129656230743695,3.8512498065829277
fno,38,5.136172584865404,3.855115979909897
fno,39,5.083069893682427,3.961511217057705
fno,40,5.036778358602712,4.253077179193497
deeponet,1,7.64029239760086,3.8246913105249405
deeponet,2,4.464878577959867,2.591654911637306
deeponet,3,3.313727792543856,2.1209599263966084
deeponet,4,2.798580599396596,1.949883870780468
deeponet,5,2.5463948348765317,1.8017941266298294
deeponet,6,2.3921609617504678,1.7219585850834846
deeponet,7,2.314703812241083,1.8580643758177757
deeponet,8,2.205993866260815,1.802188329398632
deeponet,9,2.1228535057527744,1.696692083030939
deeponet,10,2.0535727550860923,1.8372162282466888
deeponet,11,1.9164996467560176,1.7764030769467354
deeponet,12,1.7748958753502888,1.7414329871535301
deeponet,13,1.6526693901996838,1.868696816265583
deeponet,14,1.5335271271321143,1.7576174102723598
deeponet,15,1.3916908667492773,1.8247990421950817
deeponet,16,1.293909571387551,2.0097921788692474
deeponet,17,1.2014486926346428,1.825512383133173
deeponet,18,1.1087499484714312,2.5732125714421272
deeponet,19,1.1469916962823379,2.2375028133392334
deeponet,20,1.051358826075618,2.243475003167987
deeponet,21,0.9634571687977305,2.118531672284007
deeponet,22,0.9464219601257987,2.030241720378399
deeponet,23,0.8769493762683491,1.9907939340919256
deeponet,24,0.9107849193891517,1.7730867303907871
deeponet,25,0.8142156761154355,2.0119879357516766
deeponet,26,0.7826449218474829,2.110458318144083
deeponet,27,0.7578159928793021,2.133053930476308
deeponet,28,0.6993349136806759,1.762304898351431
deeponet,29,0.7542075121355623,1.7330815140157938
