AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
4.0,200000.0,0.19999999999999998,101325.0,case_018,0,0,99009.4609375,98999.3515625,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,2500.0,case_019,0,0,99.125244140625,38.7353515625,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,3000.0,case_019,0,0,599.125244140625,538.7353515625,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,5000.0,case_019,0,0,2599.125,2538.7353515625,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,10000.0,case_019,0,0,7599.125,7538.7353515625,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,25000.0,case_019,0,0,22599.125,22538.734375,unet,0006,0.0,8124,0,0.0
4.0,500000.0,0.5,101325.0,case_019,0,0,98924.125,98863.734375,unet,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,2500.0,case_020,16,0,-230.1015625,-446.334228515625,unet,0006,0.002831117676021664,8085,23,0.0048005908419497785
4.0,1000000.0,1.0,3000.0,case_020,0,0,269.8984375,53.665771484375,unet,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,5000.0,case_020,0,0,2269.8984375,2053.66552734375,unet,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,10000.0,case_020,0,0,7269.8984375,7053.666015625,unet,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,25000.0,case_020,0,0,22269.8984375,22053.666015625,unet,0006,0.0,8124,0,0.0
4.0,1000000.0,1.0,101325.0,case_020,0,0,98594.8984375,98378.6640625,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,2500.0,case_021,0,0,193.955810546875,190.330810546875,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,3000.0,case_021,0,0,693.955810546875,690.330810546875,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,5000.0,case_021,0,0,2693.95556640625,2690.3310546875,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,10000.0,case_021,0,0,7693.9560546875,7690.3310546875,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,25000.0,case_021,0,0,22693.955078125,22690.330078125,unet,0006,0.0,8124,0,0.0
6.0,100000.0,0.09999999999999999,101325.0,case_021,0,0,99018.953125,99015.328125,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,2500.0,case_022,0,0,175.604248046875,160.87451171875,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,3000.0,case_022,0,0,675.604248046875,660.87451171875,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,5000.0,case_022,0,0,2675.6044921875,2660.87451171875,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,10000.0,case_022,0,0,7675.6044921875,7660.8740234375,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,25000.0,case_022,0,0,22675.603515625,22660.875,unet,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,101325.0,case_022,0,0,99000.6015625,98985.875,unet,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,2500.0,case_023,1,0,43.483154296875,-45.92333984375,unet,0006,0.0,8123,0,0.00012309207287050715
6.0,500000.0,0.5,3000.0,case_023,0,0,543.483154296875,454.07666015625,unet,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,5000.0,case_023,0,0,2543.4833984375,2454.07666015625,unet,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,10000.0,case_023,0,0,7543.4833984375,7454.076171875,unet,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,25000.0,case_023,0,0,22543.482421875,22454.076171875,unet,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,101325.0,case_023,0,0,98868.484375,98779.078125,unet,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,2500.0,case_024,6,1,-452.1346435546875,-785.474365234375,unet,0006,0.013663220088626292,8007,110,0.014278680452978828
6.0,1000000.0,1.0,3000.0,case_024,1,0,47.865234375,-285.474365234375,unet,0006,0.0,8123,0,0.00012309207287050715
6.0,1000000.0,1.0,5000.0,case_024,0,0,2047.865234375,1714.525634765625,unet,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,10000.0,case_024,0,0,7047.865234375,6714.525390625,unet,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,25000.0,case_024,0,0,22047.865234375,21714.525390625,unet,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,101325.0,case_024,0,0,98372.8671875,98039.5234375,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,2500.0,case_025,0,0,192.21875,188.382568359375,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,3000.0,case_025,0,0,692.21875,688.382568359375,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,5000.0,case_025,0,0,2692.21875,2688.38232421875,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,10000.0,case_025,0,0,7692.21875,7688.3828125,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,25000.0,case_025,0,0,22692.21875,22688.3828125,unet,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,101325.0,case_025,0,0,99017.21875,99013.3828125,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,2500.0,case_026,0,0,168.714111328125,153.128662109375,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,3000.0,case_026,0,0,668.714111328125,653.128662109375,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,5000.0,case_026,0,0,2668.71435546875,2653.12890625,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,10000.0,case_026,0,0,7668.7138671875,7653.12890625,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,25000.0,case_026,0,0,22668.71484375,22653.12890625,unet,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,101325.0,case_026,0,0,98993.7109375,98978.125,unet,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,2500.0,case_027,1,0,1.533935546875,-92.96923828125,unet,0006,0.0,8123,0,0.00012309207287050715
8.0,500000.0,0.5,3000.0,case_027,0,0,501.533935546875,407.03076171875,unet,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,5000.0,case_027,0,0,2501.53369140625,2407.03076171875,unet,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,10000.0,case_027,0,0,7501.5341796875,7407.03125,unet,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,25000.0,case_027,0,0,22501.533203125,22407.03125,unet,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,101325.0,case_027,0,0,98826.53125,98732.03125,unet,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,2500.0,case_028,0,79,-611.75439453125,-973.821044921875,unet,0006,0.03385032003938946,7849,196,0.0241260462826194
8.0,1000000.0,1.0,3000.0,case_028,0,2,-111.75439453125,-473.821044921875,unet,0006,0.0004923682914820286,8120,2,0.0002461841457410143
8.0,1000000.0,1.0,5000.0,case_028,0,0,1888.24560546875,1526.178955078125,unet,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,10000.0,case_028,0,0,6888.2451171875,6526.1787109375,unet,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,25000.0,case_028,0,0,21888.24609375,21526.1796875,unet,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,101325.0,case_028,0,0,98213.2421875,97851.1796875,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,2500.0,case_029,0,0,191.683349609375,186.34228515625,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,3000.0,case_029,0,0,691.683349609375,686.34228515625,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,5000.0,case_029,0,0,2691.68359375,2686.34228515625,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,10000.0,case_029,0,0,7691.68359375,7686.341796875,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,25000.0,case_029,0,0,22691.68359375,22686.341796875,unet,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,101325.0,case_029,0,0,99016.6796875,99011.34375,unet,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,2500.0,case_031,1,0,-7.165771484375,-114.152099609375,unet,0006,0.0002461841457410143,8121,2,0.00036927621861152144
10.0,500000.0,0.5,3000.0,case_031,0,0,492.834228515625,385.847900390625,unet,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,5000.0,case_031,0,0,2492.833984375,2385.84765625,unet,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,10000.0,case_031,0,0,7492.833984375,7385.84765625,unet,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,25000.0,case_031,0,0,22492.833984375,22385.84765625,unet,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,101325.0,case_031,0,0,98817.8359375,98710.8515625,unet,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,2500.0,case_032,61,11,-623.5079345703125,-1058.0819091796875,unet,0006,0.028188084687346134,7834,218,0.03434268833087149
10.0,1000000.0,1.0,3000.0,case_032,1,0,-123.5078125,-558.0819091796875,unet,0006,0.0004923682914820286,8119,4,0.0006154603643525357
10.0,1000000.0,1.0,5000.0,case_032,0,0,1876.4921875,1441.91796875,unet,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,10000.0,case_032,0,0,6876.4921875,6441.91796875,unet,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,25000.0,case_032,0,0,21876.4921875,21441.91796875,unet,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,101325.0,case_032,0,0,98201.4921875,97766.921875,unet,0006,0.0,8124,0,0.0
-4.0,200000.0,0.19999999999999998,2500.0,case_034,0,0,184.09130859375,182.07666015625,unet,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,3000.0,case_034,0,0,684.09130859375,682.07666015625,unet,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,5000.0,case_034,0,0,2684.09130859375,2682.07666015625,unet,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,10000.0,case_034,0,0,7684.0908203125,7682.076171875,unet,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,25000.0,case_034,0,0,22684.091796875,22682.076171875,unet,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,101325.0,case_034,0,0,99009.09375,99007.078125,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,2500.0,case_035,0,0,100.934814453125,87.228759765625,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,3000.0,case_035,0,0,600.934814453125,587.228759765625,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,5000.0,case_035,0,0,2600.9345703125,2587.22900390625,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,10000.0,case_035,0,0,7600.9345703125,7587.228515625,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,25000.0,case_035,0,0,22600.935546875,22587.228515625,unet,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,101325.0,case_035,0,0,98925.9375,98912.2265625,unet,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,2500.0,case_036,5,10,-193.12939453125,-252.085693359375,unet,0008,0.009149357072205737,8009,64,0.008531157270029673
-4.0,1000000.0,1.0,3000.0,case_036,0,0,306.87060546875,247.914306640625,unet,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,5000.0,case_036,0,0,2306.87060546875,2247.9140625,unet,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,10000.0,case_036,0,0,7306.87109375,7247.9140625,unet,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,25000.0,case_036,0,0,22306.87109375,22247.9140625,unet,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,101325.0,case_036,0,0,98631.8671875,98572.9140625,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,2500.0,case_037,0,0,196.5546875,197.223876953125,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,3000.0,case_037,0,0,696.5546875,697.223876953125,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,5000.0,case_037,0,0,2696.5546875,2697.22412109375,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,10000.0,case_037,0,0,7696.5546875,7697.2236328125,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,25000.0,case_037,0,0,22696.5546875,22697.224609375,unet,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,101325.0,case_037,0,0,99021.5546875,99022.2265625,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,2500.0,case_038,0,0,186.348388671875,188.842529296875,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,3000.0,case_038,0,0,686.348388671875,688.842529296875,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,5000.0,case_038,0,0,2686.3486328125,2688.8427734375,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,10000.0,case_038,0,0,7686.3486328125,7688.8427734375,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,25000.0,case_038,0,0,22686.34765625,22688.841796875,unet,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,101325.0,case_038,0,0,99011.3515625,99013.84375,unet,0008,0.0,8088,0,0.0
-2.0,500000.0,0.5,2500.0,case_039,0,0,117.18408203125,129.72021484375,unet,0008,0.0,8088,0,0.0
