AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
6.0,0.022911151871085167,-1.2883318662643433,0.036307163536548615,-1.571716070175171,200000.0,0.19999999999999998,case_342,15.45328426361084,98829.625,24.407194137573242,98993.65625,unet,4418,15.743826866149902,101133.125,24.57282257080078,101293.65625
6.0,0.01475266832858324,-1.3640609979629517,0.024536892771720886,-1.5625783205032349,500000.0,0.5,case_343,2.5236451625823975,98819.109375,3.9417338371276855,98830.265625,unet,4418,2.7235472202301025,101122.6875,4.016726493835449,101130.265625
6.0,0.016738958656787872,-1.5106701850891113,0.02503729984164238,-1.5831328630447388,1000000.0,1.0,case_344,50.351802825927734,98796.78125,78.5010986328125,98235.8046875,unet,4418,50.280235290527344,101101.4296875,78.59139251708984,100535.8046875
8.0,0.022398455068469048,-1.506786823272705,0.036710843443870544,-1.8703467845916748,100000.0,0.09999999999999999,case_345,21.839786529541016,98797.2578125,33.38853454589844,99015.6796875,unet,4418,21.928417205810547,101101.8984375,33.308067321777344,101315.6796875
8.0,0.01864246465265751,-1.5393058061599731,0.031092654913663864,-1.844697117805481,200000.0,0.19999999999999998,case_346,19.973339080810547,98792.4375,30.394254684448242,98988.21875,unet,4418,20.030733108520508,101097.40625,30.273700714111328,101288.21875
8.0,0.01627047173678875,-1.6385266780853271,0.025419801473617554,-1.8622310161590576,500000.0,0.5,case_347,4.5047287940979,98777.578125,6.4487504959106445,98792.921875,unet,4418,4.478482723236084,101082.3984375,6.240212917327881,101092.921875
8.0,0.024229679256677628,-1.8005629777908325,0.03380380570888519,-1.8681128025054932,1000000.0,1.0,case_348,55.5067253112793,98752.875,87.06964874267578,98093.7421875,unet,4418,55.73271942138672,101057.4453125,87.58644104003906,100393.7421875
10.0,0.022025393322110176,-1.7969739437103271,0.03474704548716545,-2.247802734375,100000.0,0.09999999999999999,case_349,27.595481872558594,98753.3125,40.90031814575195,99013.796875,unet,4418,27.38555145263672,101057.953125,40.40491485595703,101313.796875
10.0,0.0202938299626112,-1.827401876449585,0.030348986387252808,-2.2079880237579346,200000.0,0.19999999999999998,case_350,25.543804168701172,98748.6015625,37.53688430786133,98980.9765625,unet,4418,25.2978515625,101053.2578125,36.98811340332031,101280.9765625
10.0,0.022639570757746696,-1.9110171794891357,0.030569229274988174,-2.2291321754455566,500000.0,0.5,case_351,8.099462509155273,98735.4453125,10.429861068725586,98747.1953125,unet,4418,7.732354164123535,101040.3125,9.795221328735352,101047.1953125
10.0,0.034016385674476624,-2.0197038650512695,0.04326577112078667,-2.236372709274292,1000000.0,1.0,case_352,60.126644134521484,98717.6953125,96.2253189086914,97910.171875,unet,4418,60.668094635009766,101024.546875,97.25853729248047,100210.171875
-4.0,0.03404989838600159,-0.3188430070877075,0.0717063918709755,-1.2189357280731201,100000.0,0.09999999999999999,case_161,3.350593090057373,98995.4609375,4.5394673347473145,99018.921875,pinn,0018,3.6932971477508545,101294.5859375,5.051183700561523,101318.921875
-4.0,0.03365214914083481,-0.3427971303462982,0.0703905001282692,-1.2355269193649292,200000.0,0.19999999999999998,case_162,3.4362285137176514,98982.875,4.614068508148193,99000.3671875,pinn,0018,3.831470489501953,101282.09375,5.149967193603516,101300.3671875
