AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
6.0,200000.0,0.19999999999999998,3000.0,case_022,0,0,684.5673828125,660.87451171875,fno,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,5000.0,case_022,0,0,2684.5673828125,2660.87451171875,fno,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,10000.0,case_022,0,0,7684.5673828125,7660.8740234375,fno,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,25000.0,case_022,0,0,22684.56640625,22660.875,fno,0006,0.0,8124,0,0.0
6.0,200000.0,0.19999999999999998,101325.0,case_022,0,0,99009.5703125,98985.875,fno,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,2500.0,case_023,1,0,71.5673828125,-45.92333984375,fno,0006,0.0,8123,0,0.00012309207287050715
6.0,500000.0,0.5,3000.0,case_023,0,0,571.5673828125,454.07666015625,fno,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,5000.0,case_023,0,0,2571.5673828125,2454.07666015625,fno,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,10000.0,case_023,0,0,7571.5673828125,7454.076171875,fno,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,25000.0,case_023,0,0,22571.56640625,22454.076171875,fno,0006,0.0,8124,0,0.0
6.0,500000.0,0.5,101325.0,case_023,0,0,98896.5703125,98779.078125,fno,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,2500.0,case_024,0,79,-457.8924560546875,-785.474365234375,fno,0006,0.024002954209748892,7929,116,0.014278680452978828
6.0,1000000.0,1.0,3000.0,case_024,1,0,42.107421875,-285.474365234375,fno,0006,0.0,8123,0,0.00012309207287050715
6.0,1000000.0,1.0,5000.0,case_024,0,0,2042.107421875,1714.525634765625,fno,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,10000.0,case_024,0,0,7042.107421875,6714.525390625,fno,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,25000.0,case_024,0,0,22042.107421875,21714.525390625,fno,0006,0.0,8124,0,0.0
6.0,1000000.0,1.0,101325.0,case_024,0,0,98367.109375,98039.5234375,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,2500.0,case_025,0,0,194.53564453125,188.382568359375,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,3000.0,case_025,0,0,694.53564453125,688.382568359375,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,5000.0,case_025,0,0,2694.53564453125,2688.38232421875,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,10000.0,case_025,0,0,7694.5361328125,7688.3828125,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,25000.0,case_025,0,0,22694.53515625,22688.3828125,fno,0006,0.0,8124,0,0.0
8.0,100000.0,0.09999999999999999,101325.0,case_025,0,0,99019.5390625,99013.3828125,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,2500.0,case_026,0,0,176.470703125,153.128662109375,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,3000.0,case_026,0,0,676.470703125,653.128662109375,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,5000.0,case_026,0,0,2676.470703125,2653.12890625,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,10000.0,case_026,0,0,7676.470703125,7653.12890625,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,25000.0,case_026,0,0,22676.470703125,22653.12890625,fno,0006,0.0,8124,0,0.0
8.0,200000.0,0.19999999999999998,101325.0,case_026,0,0,99001.46875,98978.125,fno,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,2500.0,case_027,1,0,36.913818359375,-92.96923828125,fno,0006,0.0,8123,0,0.00012309207287050715
8.0,500000.0,0.5,3000.0,case_027,0,0,536.913818359375,407.03076171875,fno,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,5000.0,case_027,0,0,2536.91357421875,2407.03076171875,fno,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,10000.0,case_027,0,0,7536.9140625,7407.03125,fno,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,25000.0,case_027,0,0,22536.9140625,22407.03125,fno,0006,0.0,8124,0,0.0
8.0,500000.0,0.5,101325.0,case_027,0,0,98861.9140625,98732.03125,fno,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,2500.0,case_028,9,27,-579.8011474609375,-973.821044921875,fno,0006,0.02634170359428853,7901,187,0.0241260462826194
8.0,1000000.0,1.0,3000.0,case_028,1,0,-79.80126953125,-473.821044921875,fno,0006,0.00012309207287050715,8122,1,0.0002461841457410143
8.0,1000000.0,1.0,5000.0,case_028,0,0,1920.19873046875,1526.178955078125,fno,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,10000.0,case_028,0,0,6920.19921875,6526.1787109375,fno,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,25000.0,case_028,0,0,21920.19921875,21526.1796875,fno,0006,0.0,8124,0,0.0
8.0,1000000.0,1.0,101325.0,case_028,0,0,98245.1953125,97851.1796875,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,2500.0,case_029,0,0,193.306640625,186.34228515625,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,3000.0,case_029,0,0,693.306640625,686.34228515625,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,5000.0,case_029,0,0,2693.306640625,2686.34228515625,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,10000.0,case_029,0,0,7693.306640625,7686.341796875,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,25000.0,case_029,0,0,22693.306640625,22686.341796875,fno,0006,0.0,8124,0,0.0
10.0,100000.0,0.09999999999999999,101325.0,case_029,0,0,99018.3046875,99011.34375,fno,0006,0.0,8124,0,0.0
