AoA,Cd,Cl,L_over_D,cache_key,case_id,error,evaluation,m,min_cavitation_margin,objective,p,risky_cell_fraction,start,status,t,wall_seconds
4.061436286386989,0.02233246,0.6102918,27.326343522230772,582caa3bc5dd,start_2412_eval_079_582caa3bc5dd,,79,0.020385010798108213,98886.595463,27.326343522230772,0.4033932801771304,0.0,2412,ok,0.1167630716963694,9.785717874998227
4.058494485642228,0.02232073,0.6100376,27.3293154249245,4cc0909b67d4,start_2412_eval_080_4cc0909b67d4,,80,0.020387293755012206,98886.692172,27.3293154249245,0.4035355685186597,0.0,2412,ok,0.11676445910395467,9.79763529200136
4.065232403852727,0.02430625,0.6098213,25.088041633668965,98f6cc0e8031,start_2412_eval_081_98f6cc0e8031,,81,0.02038881039940898,98884.36318,25.088041633668965,0.403366378813423,0.0,2412,ok,0.11674387387013174,10.014822459001152
4.0,0.03147063,0.8047052,25.569225362652013,3b83c1e9e34f,start_4415_eval_001_3b83c1e9e34f,,1,0.04,98876.550688,25.569225362652013,0.4,0.0,4415,ok,0.15,9.942608459001349
4.0,0.03003862,0.8404606,27.978403188855253,e72db0d47318,start_4415_eval_002_e72db0d47318,,2,0.042,98873.223699,27.978403188855253,0.4,0.0,4415,ok,0.15,9.942838374998246
4.0,0.02775953,0.8206578,29.56203645967854,8fa017cb9bfb,start_4415_eval_003_8fa017cb9bfb,,3,0.04,98874.377228,29.56203645967854,0.42000000000000004,0.0,4415,ok,0.15,10.044901833003678
4.0,0.03131143,0.8051146,25.71230019516211,6d0bcab57994,start_4415_eval_004_6d0bcab57994,,4,0.04,98871.128005,25.71230019516211,0.4,0.0,4415,ok,0.1575,10.076546832999156
4.2,0.03236021,0.8249072,25.490616698201332,2e64cf0c2ed3,start_4415_eval_005_2e64cf0c2ed3,,5,0.04,98873.526787,25.490616698201332,0.4,0.0,4415,ok,0.15,10.445860957996047
3.8,0.02873755,0.8016939,27.89611514846782,47f3ceb1bca9,start_4415_eval_006_47f3ceb1bca9,,6,0.041,98877.016287,27.89611514846782,0.41000000000000003,0.0,4415,ok,0.15375000000000003,10.051317208002729
3.9000000000000004,0.03079166,0.8526783,27.690959468912396,087a7cbe6b14,start_4415_eval_007_087a7cbe6b14,,7,0.0415,98869.626523,27.690959468912396,0.4149999999999999,0.0,4415,ok,0.15562499999999999,10.350169916993764
3.8500000000000005,0.03005702,0.8337216,27.737076494060485,63f8248590fd,start_4415_eval_008_63f8248590fd,,8,0.04225,98876.200741,27.737076494060485,0.4225,0.0,4415,ok,0.1471875,10.092467125003168
3.9250000000000007,0.02771055,0.8242036,29.742241051114068,e1eec353d747,start_4415_eval_009_e1eec353d747,,9,0.041125,98877.444,29.742241051114068,0.41125,0.0,4415,ok,0.14484375000000002,9.944674500002293
3.9375,0.02929199,0.8090783,27.620201966409027,fa98e4e8a78b,start_4415_eval_010_fa98e4e8a78b,,10,0.0409375,98881.062113,27.620201966409027,0.40937500000000004,0.0,4415,ok,0.139453125,9.904569124999398
4.0125,0.03065844,0.8284065,27.01962266760254,1a74590bbfbf,start_4415_eval_011_1a74590bbfbf,,11,0.03981250000000001,98871.536775,27.01962266760254,0.3981250000000002,0.0,4415,ok,0.15210937500000002,10.018753374999505
3.8906250000000004,0.03034889,0.812964,26.786390329586037,2e5ac04b043e,start_4415_eval_012_2e5ac04b043e,,12,0.041640625,98877.831833,26.786390329586037,0.41640625000000003,0.0,4415,ok,0.14841796875000002,10.157095875001687
3.9625000000000004,0.02805274,0.8137706,29.007561915095813,12c002a07aa4,start_4415_eval_013_12c002a07aa4,,13,0.0405625,98876.371228,29.007561915095813,0.415625,0.0,4415,ok,0.147421875,10.24435787499533
3.9625000000000004,0.03085946,0.8351023,27.060591449382155,61959fa60238,start_4415_eval_014_61959fa60238,,14,0.0415625,98875.530757,27.060591449382155,0.405625,0.0,4415,ok,0.147421875,9.920919958000013
3.8625000000000003,0.03059085,0.8042812,26.290701608434926,f0f93d55ae64,start_4415_eval_015_f0f93d55ae64,,15,0.0410625,98878.846779,26.290701608434926,0.410625,0.0,4415,ok,0.14929687500000002,10.047140457994828
3.8875000000000006,0.0305298,0.8299136,27.182831763334075,6cb8aedeac6f,start_4415_eval_016_6cb8aedeac6f,,16,0.0416875,98877.057164,27.182831763334075,0.416875,0.0,4415,ok,0.146015625,9.963951666999492
4.006250000000001,0.02816623,0.8281998,29.40295513616355,f3e8bdfcad37,start_4415_eval_017_f3e8bdfcad37,,17,0.041406250000000006,98878.405108,29.40295513616355,0.4140625,0.0,4415,ok,0.14355468750000003,10.219823041996278
3.9281250000000014,0.02809137,0.8251312,29.37207505098359,e59e4c8192fd,start_4415_eval_018_e59e4c8192fd,,18,0.04082812499999999,98879.50779,29.37207505098359,0.42328124999999994,0.0,4415,ok,0.14349609375000003,9.747798582997348
4.023437500000002,0.02954731,0.8261183,27.95822502200633,9c42b528fe43,start_4415_eval_019_9c42b528fe43,,19,0.040273437499999995,98875.814902,27.95822502200633,0.41523437499999993,0.0,4415,ok,0.14364257812500006,9.705416042001161
3.9894531250000007,0.02786064,0.8310866,29.829062467248878,384865dd2395,start_4415_eval_020_384865dd2395,,20,0.040626953125,98877.168828,29.829062467248878,0.41564453124999995,0.0,4415,ok,0.14423583984375005,9.86824208300095
3.9619140625000018,0.02890094,0.8339191,28.853395308411823,984d6381c247,start_4415_eval_021_984d6381c247,,21,0.0414306640625,98878.846779,28.853395308411823,0.4164941406249999,0.0,4415,ok,0.14064331054687504,9.638182292001147
3.9623535156250007,0.02800813,0.8195864,29.261401550137403,478045ae0211,start_4415_eval_022_478045ae0211,,22,0.040779541015625004,98877.724157,29.261401550137403,0.41584228515625,0.0,4415,ok,0.14572723388671877,9.940420458005974
3.9620605468750014,0.02809108,0.8275322,29.457847193942207,50e3541c1d9c,start_4415_eval_023_50e3541c1d9c,,23,0.041213623046874995,98878.774995,29.457847193942207,0.41627685546874993,0.0,4415,ok,0.14233795166015628,9.952679750000243
4.013256835937501,0.02919431,0.8323391,28.50934276772536,6bc6d61ae0f9,start_4415_eval_024_6bc6d61ae0f9,,24,0.041357788085937514,98876.352285,28.50934276772536,0.405335693359375,0.0,4415,ok,0.14399002075195313,9.828748291998636
3.9494079589843762,0.02925579,0.8201928,28.034271702397973,344b94b7a019,start_4415_eval_025_344b94b7a019,,25,0.04096054077148437,98877.980386,28.034271702397973,0.41879486083984374,0.0,4415,ok,0.14361957550048832,9.778287708999414
3.9572265625000007,0.02768267,0.8254846,29.8184669879391,8c675e73c216,start_4415_eval_026_8c675e73c216,,26,0.0408759765625,98877.378198,29.8184669879391,0.413447265625,0.0,4415,ok,0.14453979492187502,9.864564750001591
3.975756835937501,0.02815759,0.8286524,29.42805019711569,2564dbb07190,start_4415_eval_027_2564dbb07190,,27,0.04092028808593749,98878.298429,29.42805019711569,0.4159606933593749,0.0,4415,ok,0.14328689575195316,9.900499750001472
3.997851562500001,0.02952522,0.8197123,27.76218222312236,f21772be04a9,start_4415_eval_028_f21772be04a9,,28,0.041016601562500005,98878.306405,27.76218222312236,0.41485351562499995,0.0,4415,ok,0.14389526367187505,9.981933625000238
3.958789062500001,0.02794441,0.8261983,29.56472279347485,6b8e8b07f1d4,start_4415_eval_029_6b8e8b07f1d4,,29,0.0407275390625,98878.573601,29.56472279347485,0.419462890625,0.0,4415,ok,0.14386596679687502,9.959473834001983
3.9427612304687507,0.02770171,0.8225657,29.692607690727726,7d92cdfdde48,start_4415_eval_030_7d92cdfdde48,,30,0.04055877685546874,98878.665325,29.692607690727726,0.4174041748046875,0.0,4415,ok,0.1440689849853516,9.94613141699665
3.9483581542968755,0.02775994,0.8246224,29.704412026393918,981f76586a5b,start_4415_eval_031_981f76586a5b,,31,0.040474334716796886,98877.701226,29.704412026393918,0.41701873779296883,0.0,4415,ok,0.14506839752197268,10.019718374998774
3.960110473632813,0.02774503,0.8219196,29.622962276044536,2ed5c36e5c94,start_4415_eval_032_2ed5c36e5c94,,32,0.04054048156738281,98877.456961,29.622962276044536,0.4122944641113282,0.0,4415,ok,0.14509054183959963,10.125929542002268
3.9597801208496106,0.02793447,0.8223868,29.438803070075426,e0a50db5fca7,start_4415_eval_033_e0a50db5fca7,,33,0.04058724594116211,98877.617478,29.438803070075426,0.4140865707397462,0.0,4415,ok,0.14478439807891846,9.880269374996715
3.9733398437500007,0.02775203,0.8277863,29.826880164075774,84a95c841681,start_4415_eval_034_84a95c841681,,34,0.04075146484375,98877.298438,29.826880164075774,0.4145458984375,0.0,4415,ok,0.14438781738281253,9.778985666998778
3.968905639648438,0.02778508,0.8283858,29.812978297046577,d3f1edb52706,start_4415_eval_035_d3f1edb52706,,35,0.04055064392089844,98877.403123,29.812978297046577,0.41633163452148436,0.0,4415,ok,0.14465211868286137,9.96236879099888
3.9661071777343757,0.02790941,0.8270292,29.631567576398915,e81f40274d0a,start_4415_eval_036_e81f40274d0a,,36,0.04059286499023437,98878.048182,29.631567576398915,0.4165243530273437,0.0,4415,ok,0.14415241241455082,9.930399832999683
3.974121093750001,0.0278472,0.8264647,29.677490825259802,d8aebbe395d9,start_4415_eval_037_d8aebbe395d9,,37,0.040677246093749994,98878.152867,29.677490825259802,0.41755371093749993,0.0,4415,ok,0.14405090332031253,9.926427957994747
3.986802673339845,0.027827,0.8285133,29.772649849072874,b6c5adc57e1f,start_4415_eval_038_b6c5adc57e1f,,38,0.04071028900146484,98877.211699,29.772649849072874,0.41551353454589846,0.0,4415,ok,0.1445109272003174,9.834998540995002
3.9851295471191417,0.02806634,0.8244671,29.37460764005424,689f232c5908,start_4415_eval_039_689f232c5908,,39,0.04064242935180665,98877.198738,29.37460764005424,0.41346408843994154,0.0,4415,ok,0.14484244823455814,10.048249874998874
3.976873207092286,0.02774754,0.8287975,29.868148017877694,9b7b2df83eca,start_4415_eval_040_9b7b2df83eca,,40,0.04066854190826416,98877.496841,29.868148017877694,0.41653130531311033,0.0,4415,ok,0.14424878954887393,9.730202041995653
3.9674832344055178,0.02776978,0.8283783,29.82913335527486,79210c36b39f,start_4415_eval_041_79210c36b39f,,41,0.04058851289749146,98877.556661,29.82913335527486,0.41601315021514873,0.0,4415,ok,0.14425135552883153,10.190892375001567
3.984669065475464,0.02906036,0.8266209,28.443985415685983,52d16070d42b,start_4415_eval_042_52d16070d42b,,42,0.04076709246635438,98877.840806,28.443985415685983,0.41503580808639506,0.0,4415,ok,0.14390978246927266,10.269567916999222
3.972846496105195,0.02782882,0.8290724,29.7907927539596,614c66963953,start_4415_eval_043_614c66963953,,43,0.04060475605726242,98877.371219,29.7907927539596,0.41600767791271204,0.0,4415,ok,0.14446653462946418,10.203044791996945
3.972178220748902,0.02781105,0.8295254,29.826114939387782,c96c510adb17,start_4415_eval_044_c96c510adb17,,44,0.04062852740287781,98877.456961,29.826114939387782,0.41627222776412953,0.0,4415,ok,0.14425007253885275,10.078341042004467
3.9831631660461433,0.02785132,0.8308466,29.830427052396352,92df0c97edd1,start_4415_eval_045_92df0c97edd1,,45,0.04064774751663208,98877.26454,29.830427052396352,0.4160879182815551,0.0,4415,ok,0.144242314696312,10.282403416997113
3.9751065254211433,0.02785039,0.8299199,29.79815011028175,6606aa580f99,start_4415_eval_046_6606aa580f99,,46,0.04071000337600708,98877.297441,29.79815011028175,0.41553860187530517,0.0,4415,ok,0.14431830346584323,10.245268124999711
3.972889423370362,0.02783182,0.8289632,29.783658285434246,259b5cf9e454,start_4415_eval_047_259b5cf9e454,,47,0.0406095929145813,98877.431039,29.783658285434246,0.41643146991729735,0.0,4415,ok,0.14445045411586765,10.096653332999267
3.9807711362838747,0.02798745,0.829557,29.639261909823514,524d4c87eaf2,start_4415_eval_048_524d4c87eaf2,,48,0.04071781718730927,98877.719172,29.639261909823514,0.4157835566997527,0.0,4415,ok,0.14407928600907327,10.099902750000183
3.9748598515987403,0.02783261,0.8301865,29.826763398639272,bbab5ff34c2a,start_4415_eval_049_bbab5ff34c2a,,49,0.04063664898276329,98877.325357,29.826763398639272,0.41626949161291116,0.0,4415,ok,0.14435766208916906,10.330058415995154
3.978430697321892,0.02790391,0.8274384,29.652071983030943,830af2032e76,start_4415_eval_050_830af2032e76,,50,0.04058072952926159,98877.918572,29.652071983030943,0.41704186961054796,0.0,4415,ok,0.1442311159707606,10.121299416998227
3.9759375683963305,0.02780562,0.8299549,29.84738526293379,f1a7d382ab6d,start_4415_eval_051_f1a7d382ab6d,,51,0.04067768491432071,98877.331339,29.84738526293379,0.41591441880911584,0.0,4415,ok,0.14429650659207258,10.019123541998852
3.9832386758178484,0.02783834,0.8305242,29.83275465582158,4de5d526a220,start_4415_eval_052_4de5d526a220,,52,0.04068678425811231,98877.247591,29.83275465582158,0.4161293392442167,0.0,4415,ok,0.144322563924361,10.17924320900056
3.9847464570775637,0.02787603,0.8310094,29.809825508671477,c950e0a07d8d,start_4415_eval_053_c950e0a07d8d,,53,0.04070373031590135,98877.399135,29.809825508671477,0.4160619992110879,0.0,4415,ok,0.14419742529164065,10.015060416997585
3.977331502968446,0.02783614,0.829788,29.808665689075816,bf254eb79a63,start_4415_eval_054_bf254eb79a63,,54,0.04065341931604781,98877.36424,29.808665689075816,0.4162176185124553,0.0,4415,ok,0.14431760288978696,9.884707124998386
3.9764053877443084,0.02782687,0.8303027,29.837091376379146,d60d25254e79,start_4415_eval_055_d60d25254e79,,55,0.040673113411292434,98877.343303,29.837091376379146,0.4162228620611131,0.0,4415,ok,0.14427264807047324,9.976325208001072
3.980055941455067,0.02784656,0.8305175,29.82370807352601,c380b0ef5262,start_4415_eval_056_c380b0ef5262,,56,0.04067766308318824,98877.312396,29.82370807352601,0.4163303222786635,0.0,4415,ok,0.14428567673661746,9.697129457999836
3.9800181865692146,0.02785238,0.8306413,29.82192107385172,757c31aade3c,start_4415_eval_057_757c31aade3c,,57,0.04065814471244812,98877.327351,29.82192107385172,0.4163096117973327,0.0,4415,ok,0.14424555212259296,9.767684665996057
3.975866529345513,0.02782626,0.8298645,29.821998285134793,324a875f547c,start_4415_eval_058_324a875f547c,,58,0.04065259544551372,98877.389165,29.821998285134793,0.41640039846301075,0.0,4415,ok,0.1443032258190215,9.879458709001483
3.974582346249372,0.0277564,0.829055,29.86789108489988,1572db18d163,start_4415_eval_059_1572db18d163,,59,0.04067781221168115,98877.444,29.86789108489988,0.4164328322606161,0.0,4415,ok,0.14430961796490013,9.792288000004191
3.978091911925004,0.02786487,0.8308281,29.81525787639144,eaa5f08365c7,start_4415_eval_060_eaa5f08365c7,,60,0.040695969861699266,98877.318378,29.81525787639144,0.4163582624937407,0.0,4415,ok,0.1442551403414109,10.156479457997193
3.976422874990386,0.02781911,0.8299316,29.832074711422777,acc18b99f213,start_4415_eval_061_acc18b99f213,,61,0.04066343904956011,98877.383183,29.832074711422777,0.41638986447069326,0.0,4415,ok,0.14429120444961885,10.26075570800458
3.9720859665831094,0.02781843,0.8295395,29.818709441566558,2909b22b160f,start_4415_eval_062_2909b22b160f,,62,0.040663790207210684,98877.465934,29.818709441566558,0.4164581097741028,0.0,4415,ok,0.1442754532803156,10.067405957997835
3.9780634477370773,0.02783011,0.8302206,29.830667910837903,42e8e6c97ddb,start_4415_eval_063_42e8e6c97ddb,,63,0.04067419486419385,98877.350282,29.830667910837903,0.41636226915252333,0.0,4415,ok,0.144283120872542,10.446260582997638
3.974078460301099,0.02782679,0.8297928,29.81885374296701,390f152e6de5,start_4415_eval_064_390f152e6de5,,64,0.04066725842620507,98877.426054,29.81885374296701,0.416426162900243,0.0,4415,ok,0.14427800914439107,9.980149874994822
3.977067200878083,0.02782565,0.8300976,29.831028887774846,dc38435395e3,start_4415_eval_065_dc38435395e3,,65,0.04067246075469666,98877.368228,29.831028887774846,0.4163782425894532,0.0,4415,ok,0.14428184294050428,9.792988125002012
3.9750747071600934,0.02783124,0.8299055,29.81813537106607,8cace6366942,start_4415_eval_066_8cace6366942,,66,0.04066899253570226,98877.409105,29.81813537106607,0.4164101894633131,0.0,4415,ok,0.14427928707642879,9.812398209003732
3.976569077448586,0.02782984,0.8303097,29.83415879650057,e89b59f42ab9,start_4415_eval_067_e89b59f42ab9,,67,0.040671593699948064,98877.358258,29.83415879650057,0.4163862293079182,0.0,4415,ok,0.1442812039744854,9.979626332999032
3.9757921342768907,0.02784272,0.830417,29.8242117073437,7537d5943e79,start_4415_eval_068_7537d5943e79,,68,0.0406820915660328,98877.371219,29.8242117073437,0.41639675000068554,0.0,4415,ok,0.1442649253297475,7.687552625000535
3.976265189812012,0.02782185,0.8299701,29.830520597278856,237198c05859,start_4415_eval_069_237198c05859,,69,0.04066810217867828,98877.386174,29.830520597278856,0.41639158585319136,0.0,4415,ok,0.14428463466965102,7.346912209002767
3.975727776670829,0.02773683,0.8287853,29.879240733683922,77d51dff15ed,start_4415_eval_070_77d51dff15ed,,70,0.04067317705997266,98877.477898,29.879240733683922,0.4164820687868632,0.0,4415,ok,0.14427920375688702,7.338873207998404
3.976639297418297,0.02784108,0.8303572,29.823820634090556,9e33392befcf,start_4415_eval_071_9e33392befcf,,71,0.040670827659778294,98877.367231,29.823820634090556,0.4163770836871117,0.0,4415,ok,0.1442607188096736,7.3674361249941285
3.976721142270436,0.02783141,0.8303297,29.833194466451157,f10edcfcea80,start_4415_eval_072_f10edcfcea80,,72,0.04067006780410611,98877.37421,29.833194466451157,0.41645876731051423,0.0,4415,ok,0.14426499676167967,7.290354582997679
3.9766480410413356,0.02783589,0.8303603,29.829492446893315,3143aaf98aea,start_4415_eval_073_3143aaf98aea,,73,0.04066599047891213,98877.371219,29.829492446893315,0.4164605848919018,0.0,4415,ok,0.1442699969992464,7.291332291999424
3.9763457861191465,0.02773471,0.8287441,29.880039126454665,edd3947200c4,start_4415_eval_074_edd3947200c4,,74,0.040668060965849226,98877.497838,29.880039126454665,0.4165892794640831,0.0,4415,ok,0.14427077472366992,7.339685916005692
3.976199030469572,0.02775062,0.828579,29.856959701812,8320e21caf16,start_4415_eval_075_8320e21caf16,,75,0.04066667761888469,98877.518775,29.856959701812,0.4166953773525688,0.0,4415,ok,0.14427580268066809,7.580232583997713
3.976185915035013,0.0277342,0.8287946,29.882409357062507,b9240b51c19f,start_4415_eval_076_b9240b51c19f,,76,0.04067393339018395,98877.49385,29.882409357062507,0.4165701255453836,0.0,4415,ok,0.14426188539630888,7.3184796670029755
3.975954852031853,0.02773425,0.8288308,29.88366068450798,290f72adb6e2,start_4415_eval_077_290f72adb6e2,,77,0.04067790484581986,98877.498835,29.88366068450798,0.4166248958721245,0.0,4415,ok,0.14425782959484013,7.290901082997152
3.975729668686621,0.02773839,0.8288545,29.88005504086427,9d8c6299f1f7,start_4415_eval_078_9d8c6299f1f7,,78,0.040673774585846846,98877.50382,29.88005504086427,0.4166550074075763,0.0,4415,ok,0.14426330205045582,7.379697250005847
3.975005834661939,0.02775835,0.8289687,29.86268410463501,af01a28bc8b6,start_4415_eval_079_af01a28bc8b6,,79,0.04067791682048014,98877.484877,29.86268410463501,0.4166443204522132,0.0,4415,ok,0.14428676551405245,7.299409291001211
3.976406363984699,0.02773965,0.8288564,29.878766359115595,a534ae947c12,start_4415_eval_080_a534ae947c12,,80,0.040670885636318155,98877.488865,29.878766359115595,0.41655955909788606,0.0,4415,ok,0.14425828354016856,7.367492457997287
3.9754726777695257,0.02774916,0.828885,29.869557508857607,7ae7b4e6ef2d,start_4415_eval_081_7ae7b4e6ef2d,,81,0.04067557309242614,98877.486871,29.869557508857607,0.4166160666674375,0.0,4415,ok,0.14427727152275782,7.358392707996245
3.976172942430906,0.02773938,0.8288579,29.879111245051437,c1b9d1592e64,start_4415_eval_082_c1b9d1592e64,,82,0.04067205750034515,98877.487868,29.879111245051437,0.4165736859902739,0.0,4415,ok,0.14426303053581588,7.2944075419945875
3.975706099323319,0.02773875,0.8288377,29.879061635378832,516c14f8dcd7,start_4415_eval_083_516c14f8dcd7,,83,0.040674401228399146,98877.490859,29.879061635378832,0.41660193977504967,0.0,4415,ok,0.1442725245271105,7.325587042003463
3.976056231654009,0.02773903,0.8288525,29.879293569617623,cb7bfa0dd403,start_4415_eval_084_cb7bfa0dd403,,84,0.04067264343235865,98877.494847,29.879293569617623,0.41658074943646783,0.0,4415,ok,0.14426540403363952,7.294519416995172
3.9763154925749857,0.02786375,0.8268507,29.67371679272199,e2fe731cdc46,start_4415_eval_085_e2fe731cdc46,,85,0.040673014854964634,98877.984374,29.67371679272199,0.41674289730326264,0.0,4415,ok,0.14424945144441564,7.289811083006498
3.975874705646868,0.02773266,0.8287301,29.881742979469713,6f15a6aa4b36,start_4415_eval_086_6f15a6aa4b36,,86,0.04067313650872065,98877.492853,29.881742979469713,0.4165472759159631,0.0,4415,ok,0.14427176567876918,7.391954999999143
3.975896274588236,0.02773377,0.82878,29.88234623903497,eefa6fea9da6,start_4415_eval_087_eefa6fea9da6,,87,0.040673795020759636,98877.500829,29.88234623903497,0.41662747989340565,0.0,4415,ok,0.14426643199022798,7.301699625000765
3.975381964357642,0.0277439,0.8292102,29.886941383821892,34c0541b6934,start_4415_eval_088_34c0541b6934,,88,0.04068124451472427,98877.471916,29.886941383821892,0.4166380500804516,0.0,4415,ok,0.1442588899334766,7.291150416000164
3.9749000534768895,0.02775759,0.8293006,29.875458371624784,73f6bbf44ce3,start_4415_eval_089_73f6bbf44ce3,,89,0.04068783628916178,98877.47391,29.875458371624784,0.4166624353886359,0.0,4415,ok,0.14425294753837997,7.353331541002262
3.975824229625678,0.02773402,0.828816,29.883374881287263,bb55a5e72cf4,start_4415_eval_090_bb55a5e72cf4,,90,0.04067926585916536,98877.494847,29.883374881287263,0.41656384347339603,0.0,4415,ok,0.1442641565482011,7.318975750000391
3.9756539546548355,0.02777249,0.8292192,29.85649984931674,a626d223827a,start_4415_eval_091_a626d223827a,,91,0.04068296861151391,98877.482883,29.85649984931674,0.4166798587437258,0.0,4415,ok,0.1442518883546037,7.456073792003735
3.9758195178988602,0.02773879,0.828864,29.87996664718803,c168202e3dff,start_4415_eval_092_c168202e3dff,,92,0.04067559453441896,98877.492853,29.87996664718803,0.41658042162290376,0.0,4415,ok,0.14426679634772782,7.272850082998048
3.975668408194747,0.0277389,0.8289096,29.8814920024946,e644225ed11c,start_4415_eval_093_e644225ed11c,,93,0.040679574680272064,98877.498835,29.8814920024946,0.41663147297628805,0.0,4415,ok,0.14425835976415835,7.263483458002156
3.9756030969916596,0.02774985,0.8292997,29.88375851550493,c20bc9e4e0d6,start_4415_eval_094_c20bc9e4e0d6,,94,0.04068025518694482,98877.459952,29.88375851550493,0.41660094677692383,0.0,4415,ok,0.14426152324083885,7.303356500000518
3.975639119472939,0.02773326,0.8287987,29.88356999609869,195bdadb26d8,start_4415_eval_095_195bdadb26d8,,95,0.04067751976774195,98877.499832,29.88356999609869,0.41663276498692864,0.0,4415,ok,0.1442626609618523,7.29549270899588
3.9756283350022548,0.02773295,0.8287816,29.88328745094009,3993c44e13f7,start_4415_eval_096_3993c44e13f7,,96,0.04067719051172246,98877.499832,29.88328745094009,0.41659266299820735,0.0,4415,ok,0.1442653278061229,7.24362691600254
